FID,Field1,x,y,WPreyD,Rgd,Alt
21370,30691,8669500,3806610,0.0400000,56.3470993,5015.0000000
21371,30692,8670000,3806610,0.0400000,45.4422989,5358.0000000
21372,30693,8670500,3806610,0.0400000,59.4305992,5391.0000000
21373,30694,8671000,3806610,0.0400000,53.8609009,5468.0000000
21380,30701,8674500,3806610,0.0400000,15.0000000,5409.0000000
21381,30702,8675000,3806610,0.0400000,62.0321999,5405.0000000
21382,30703,8675500,3806610,0.0400000,14.8324003,5278.0000000
21383,30704,8676000,3806610,0.0417035,31.4006004,5225.0000000
21384,30705,8676500,3806610,0.0502208,44.7661018,5013.0000000
21385,30706,8677000,3806610,0.0621451,40.2989006,5038.0000000
21386,30707,8677500,3806610,0.0791798,79.9686966,5079.0000000
21387,30708,8678000,3806610,0.0962145,27.6585999,5048.0000000
21388,30709,8678500,3806610,0.1134810,40.6202011,5210.0000000
21389,30710,8679000,3806610,0.1325710,36.2766991,5434.0000000
21390,30711,8679500,3806610,0.1527850,92.9355011,5454.0000000
21391,30712,8680000,3806610,0.1698730,65.9013977,5295.0000000
21392,30713,8680500,3806610,0.1874290,27.7308006,5285.0000000
21393,30714,8681000,3806610,0.2062860,20.6639996,5308.0000000
21394,30715,8681500,3806610,0.2268570,71.4562988,5341.0000000
21395,30716,8682000,3806610,0.2474290,31.4801998,5347.0000000
21396,30717,8682500,3806610,0.2697140,63.7729988,5365.0000000
21397,30718,8683000,3806610,0.2920000,29.6142006,5305.0000000
21398,30719,8683500,3806610,0.3125710,25.7098999,5412.0000000
21403,30724,8686000,3806610,0.4137140,45.0777016,5484.0000000
21405,30726,8687000,3806610,0.4480000,44.0794983,5390.0000000
21406,30727,8687500,3806610,0.4651430,24.7385998,5136.0000000
21407,30728,8688000,3806610,0.4791770,21.8631992,5061.0000000
21408,30729,8688500,3806610,0.4928480,45.4202995,5188.0000000
21409,30730,8689000,3806610,0.5082280,15.7161999,5183.0000000
21410,30731,8689500,3806610,0.5236080,41.6172981,5407.0000000
21412,30733,8690500,3806610,0.5510410,47.6549988,5377.0000000
21413,30734,8691000,3806610,0.5629650,26.2106991,5227.0000000
21414,30735,8691500,3806610,0.5714830,13.1528997,5147.0000000
21415,30736,8692000,3806610,0.5782970,31.0160999,4973.0000000
21416,30737,8692500,3806610,0.5800000,23.0433998,4868.0000000
21417,30738,8693000,3806610,0.5800000,20.4694996,4911.0000000
21418,30739,8693500,3806610,0.5800000,37.3630981,5024.0000000
21419,30740,8694000,3806610,0.5800000,17.6634998,5203.0000000
21420,30741,8694500,3806610,0.5800000,25.8649998,5256.0000000
21421,30742,8695000,3806610,0.5800000,40.2864990,5445.0000000
21423,30744,8696000,3806610,0.5800000,44.0453987,5495.0000000
21424,30745,8696500,3806610,0.5800000,38.3927002,5441.0000000
21425,30746,8697000,3806610,0.5800000,36.1525002,5309.0000000
21427,30748,8698000,3806610,0.5800000,38.6134987,5311.0000000
21428,30749,8698500,3806610,0.5800000,36.2629013,5132.0000000
21429,30750,8699000,3806610,0.5800000,69.1303024,5189.0000000
21430,30751,8699500,3806610,0.5800000,24.2073994,5268.0000000
21431,30752,8700000,3806610,0.5800000,41.4126015,5465.0000000
21433,30754,8701000,3806610,0.5800000,51.4586983,5259.0000000
21434,30755,8701500,3806610,0.5800000,26.8327999,5230.0000000
21441,30813,8625000,3807110,0.0100000,11.3136997,4555.0000000
21442,30814,8625500,3807110,0.0100000,8.0622597,4538.0000000
21443,30815,8626000,3807110,0.0100000,10.3441000,4518.0000000
21444,30816,8626500,3807110,0.0100000,15.5242004,4498.0000000
21445,30817,8627000,3807110,0.0100000,10.0499001,4453.0000000
21446,30818,8627500,3807110,0.0100000,17.1464005,4426.0000000
21447,30819,8628000,3807110,0.0100000,21.4475994,4401.0000000
21448,30820,8628500,3807110,0.0100000,20.6882000,4419.0000000
21449,30821,8629000,3807110,0.0100000,12.0830002,4380.0000000
21450,30822,8629500,3807110,0.0100000,12.2066002,4338.0000000
21451,30823,8630000,3807110,0.0100000,12.7671003,4303.0000000
21452,30824,8630500,3807110,0.0100000,15.2314997,4247.0000000
21453,30825,8631000,3807110,0.0100000,35.2136002,4279.0000000
21454,30826,8631500,3807110,0.0100000,34.0881004,4372.0000000
21455,30827,8632000,3807110,0.0100000,28.9827995,4390.0000000
21456,30828,8632500,3807110,0.0100000,46.9681015,4420.0000000
21457,30829,8633000,3807110,0.0100000,47.9062004,4485.0000000
21458,30830,8633500,3807110,0.0100000,49.0611992,4509.0000000
21459,30831,8634000,3807110,0.0100000,43.9659004,4580.0000000
21460,30832,8634500,3807110,0.0100000,18.0000000,4609.0000000
21461,30833,8635000,3807110,0.0100000,33.8526001,4542.0000000
21462,30834,8635500,3807110,0.0100000,36.2905006,4442.0000000
21463,30835,8636000,3807110,0.0100000,58.9491005,4269.0000000
21464,30836,8636500,3807110,0.0100000,7.4833102,4153.0000000
21465,30837,8637000,3807110,0.0100000,32.1091995,4260.0000000
21466,30838,8637500,3807110,0.0100000,63.8749008,4391.0000000
21467,30839,8638000,3807110,0.0100000,32.6650009,4458.0000000
21468,30840,8638500,3807110,0.0100000,56.3737984,4481.0000000
21469,30841,8639000,3807110,0.0100000,30.0832005,4486.0000000
21470,30842,8639500,3807110,0.0100000,35.7770996,4561.0000000
21471,30843,8640000,3807110,0.0100000,38.0131989,4667.0000000
21472,30844,8640500,3807110,0.0100000,59.0000000,4828.0000000
21473,30845,8641000,3807110,0.0100000,44.5196991,5066.0000000
21474,30846,8641500,3807110,0.0100000,53.0471001,5287.0000000
21475,30847,8642000,3807110,0.0106625,63.8670998,5433.0000000
21476,30848,8642500,3807110,0.0117035,61.1146011,5450.0000000
21477,30849,8643000,3807110,0.0129430,51.3322983,5333.0000000
21478,30850,8643500,3807110,0.0143671,41.8927002,5152.0000000
21479,30851,8644000,3807110,0.0158861,56.9473000,5043.0000000
21480,30852,8644500,3807110,0.0175000,29.7152996,4950.0000000
21481,30853,8645000,3807110,0.0191720,25.0799007,4864.0000000
21482,30854,8645500,3807110,0.0209524,44.4184990,4730.0000000
21483,30855,8646000,3807110,0.0226667,33.7934990,4537.0000000
21484,30856,8646500,3807110,0.0244762,24.0207996,4336.0000000
21485,30857,8647000,3807110,0.0262857,39.9500008,4535.0000000
21486,30858,8647500,3807110,0.0280380,33.9558983,4633.0000000
21487,30859,8648000,3807110,0.0297468,58.1808014,4993.0000000
21488,30860,8648500,3807110,0.0315506,16.3707008,5205.0000000
21489,30861,8649000,3807110,0.0331646,69.9428024,5313.0000000
21492,30864,8650500,3807110,0.0375316,37.3095016,5351.0000000
21493,30865,8651000,3807110,0.0387658,23.5797005,5262.0000000
21494,30866,8651500,3807110,0.0396215,28.3195992,5285.0000000
21495,30867,8652000,3807110,0.0400000,42.6966019,5088.0000000
21496,30868,8652500,3807110,0.0400000,36.0139008,4904.0000000
21497,30869,8653000,3807110,0.0400000,51.6139984,4780.0000000
21498,30870,8653500,3807110,0.0400000,41.8330002,4616.0000000
21499,30871,8654000,3807110,0.0400000,18.0830994,4526.0000000
21500,30872,8654500,3807110,0.0400000,25.1595001,4337.0000000
21501,30873,8655000,3807110,0.0400000,58.7792015,4473.0000000
21502,30874,8655500,3807110,0.0400000,68.6731033,4541.0000000
21503,30875,8656000,3807110,0.0400000,73.0273972,4575.0000000
21504,30876,8656500,3807110,0.0400000,67.2680969,4697.0000000
21505,30877,8657000,3807110,0.0400000,34.5688019,4766.0000000
21506,30878,8657500,3807110,0.0400000,30.2654991,4964.0000000
21507,30879,8658000,3807110,0.0400000,46.6369019,5228.0000000
21508,30880,8658500,3807110,0.0400000,56.4268990,5395.0000000
21511,30883,8660000,3807110,0.0400000,35.6090012,5442.0000000
21512,30884,8660500,3807110,0.0400000,36.0694008,5206.0000000
21513,30885,8661000,3807110,0.0400000,24.7385998,5152.0000000
21516,30888,8662500,3807110,0.0400000,34.0000000,5211.0000000
21517,30889,8663000,3807110,0.0400000,17.6068001,5158.0000000
21518,30890,8663500,3807110,0.0400000,24.3721008,5367.0000000
21522,30894,8665500,3807110,0.0400000,51.5266991,5378.0000000
21523,30895,8666000,3807110,0.0400000,26.2297993,5152.0000000
21524,30896,8666500,3807110,0.0400000,16.6131992,5087.0000000
21525,30897,8667000,3807110,0.0400000,38.5227013,4985.0000000
21526,30898,8667500,3807110,0.0400000,47.0106010,4869.0000000
21527,30899,8668000,3807110,0.0400000,64.8305969,4986.0000000
21528,30900,8668500,3807110,0.0400000,83.6121979,4953.0000000
21529,30901,8669000,3807110,0.0400000,55.0998993,4767.0000000
21530,30902,8669500,3807110,0.0400000,45.6945992,4936.0000000
21531,30903,8670000,3807110,0.0400000,50.1497993,5352.0000000
21532,30904,8670500,3807110,0.0400000,50.9510002,5476.0000000
21540,30912,8674500,3807110,0.0400000,54.6077003,5447.0000000
21541,30913,8675000,3807110,0.0400000,17.9722004,5311.0000000
21542,30914,8675500,3807110,0.0400000,21.3542004,5294.0000000
21543,30915,8676000,3807110,0.0400000,36.5102997,5155.0000000
21544,30916,8676500,3807110,0.0451104,38.0131989,5134.0000000
21545,30917,8677000,3807110,0.0553312,99.9499969,5304.0000000
21546,30918,8677500,3807110,0.0672555,40.8167000,5340.0000000
21547,30919,8678000,3807110,0.0827215,26.1151009,5183.0000000
21548,30920,8678500,3807110,0.0998101,32.4654007,5266.0000000
21551,30923,8680000,3807110,0.1497140,33.2715988,5489.0000000
21552,30924,8680500,3807110,0.1668570,15.0000000,5402.0000000
21553,30925,8681000,3807110,0.1840000,24.5967007,5335.0000000
21554,30926,8681500,3807110,0.2028570,16.0935001,5228.0000000
21555,30927,8682000,3807110,0.2234290,73.6681976,5420.0000000
21556,30928,8682500,3807110,0.2440000,25.4755001,5295.0000000
21557,30929,8683000,3807110,0.2645710,17.3204994,5215.0000000
21558,30930,8683500,3807110,0.2851430,50.0600014,5453.0000000
21563,30935,8686000,3807110,0.3880000,19.7989998,5315.0000000
21564,30936,8686500,3807110,0.4068570,38.2229996,5462.0000000
21565,30937,8687000,3807110,0.4257140,29.3938999,5441.0000000
21566,30938,8687500,3807110,0.4428570,19.0000000,5341.0000000
21567,30939,8688000,3807110,0.4600000,19.7483997,5037.0000000
21568,30940,8688500,3807110,0.4757590,30.4631004,5036.0000000
21569,30941,8689000,3807110,0.4911390,45.8694000,5079.0000000
21570,30942,8689500,3807110,0.5065190,38.7943001,5230.0000000
21571,30943,8690000,3807110,0.5253160,52.9244995,5433.0000000
21573,30945,8691000,3807110,0.5544480,31.1609001,5300.0000000
21574,30946,8691500,3807110,0.5646690,49.7995987,5263.0000000
21575,30947,8692000,3807110,0.5731860,50.2891998,4971.0000000
21576,30948,8692500,3807110,0.5800000,15.9687004,4915.0000000
21577,30949,8693000,3807110,0.5800000,17.3493996,4899.0000000
21578,30950,8693500,3807110,0.5800000,35.7350998,4928.0000000
21579,30951,8694000,3807110,0.5800000,26.7208004,5144.0000000
21580,30952,8694500,3807110,0.5800000,23.5797005,5225.0000000
21581,30953,8695000,3807110,0.5800000,9.0000000,5247.0000000
21582,30954,8695500,3807110,0.5800000,21.9773006,5212.0000000
21583,30955,8696000,3807110,0.5800000,28.3372993,5358.0000000
21584,30956,8696500,3807110,0.5800000,41.7612000,5421.0000000
21585,30957,8697000,3807110,0.5800000,16.4620991,5212.0000000
21586,30958,8697500,3807110,0.5800000,67.3052979,5339.0000000
21587,30959,8698000,3807110,0.5800000,37.6696014,5278.0000000
21588,30960,8698500,3807110,0.5800000,43.6806984,5033.0000000
21589,30961,8699000,3807110,0.5800000,101.3359985,5117.0000000
21590,30962,8699500,3807110,0.5800000,36.1248016,5379.0000000
21591,30963,8700000,3807110,0.5800000,41.6893005,5470.0000000
21592,30964,8700500,3807110,0.5800000,40.6940002,5261.0000000
21593,30965,8701000,3807110,0.5800000,23.8327999,5078.0000000
21601,31025,8625500,3807610,0.0100000,10.0994997,4524.0000000
21602,31026,8626000,3807610,0.0100000,6.0000000,4511.0000000
21603,31027,8626500,3807610,0.0100000,3.8729801,4486.0000000
21604,31028,8627000,3807610,0.0100000,14.4222002,4455.0000000
21605,31029,8627500,3807610,0.0100000,8.4852800,4435.0000000
21606,31030,8628000,3807610,0.0100000,8.8881903,4415.0000000
21607,31031,8628500,3807610,0.0100000,7.4162002,4390.0000000
21608,31032,8629000,3807610,0.0100000,12.1244001,4375.0000000
21609,31033,8629500,3807610,0.0100000,18.1658993,4345.0000000
21610,31034,8630000,3807610,0.0100000,22.3607006,4315.0000000
21611,31035,8630500,3807610,0.0100000,45.8802986,4367.0000000
21612,31036,8631000,3807610,0.0100000,22.2261009,4452.0000000
21613,31037,8631500,3807610,0.0100000,20.5912991,4532.0000000
21614,31038,8632000,3807610,0.0100000,46.8081017,4587.0000000
21615,31039,8632500,3807610,0.0100000,17.5214005,4645.0000000
21616,31040,8633000,3807610,0.0100000,18.4120007,4684.0000000
21617,31041,8633500,3807610,0.0100000,10.9545002,4687.0000000
21618,31042,8634000,3807610,0.0100000,24.4540005,4625.0000000
21619,31043,8634500,3807610,0.0100000,27.0184994,4522.0000000
21620,31044,8635000,3807610,0.0100000,36.4966011,4348.0000000
21621,31045,8635500,3807610,0.0100000,61.4085007,4244.0000000
21622,31046,8636000,3807610,0.0100000,15.1658001,4174.0000000
21623,31047,8636500,3807610,0.0100000,42.0119019,4269.0000000
21624,31048,8637000,3807610,0.0100000,48.7851982,4427.0000000
21625,31049,8637500,3807610,0.0100000,44.1587982,4606.0000000
21626,31050,8638000,3807610,0.0100000,47.6235008,4693.0000000
21627,31051,8638500,3807610,0.0100000,33.9852982,4685.0000000
21628,31052,8639000,3807610,0.0100000,52.6022987,4648.0000000
21629,31053,8639500,3807610,0.0100000,39.1663017,4688.0000000
21630,31054,8640000,3807610,0.0100000,36.1109009,4758.0000000
21631,31055,8640500,3807610,0.0100000,40.2243996,4938.0000000
21632,31056,8641000,3807610,0.0100000,50.6557007,5034.0000000
21633,31057,8641500,3807610,0.0101893,10.7702999,5207.0000000
21634,31058,8642000,3807610,0.0109494,41.7851982,5295.0000000
21635,31059,8642500,3807610,0.0120886,21.4941998,5434.0000000
21636,31060,8643000,3807610,0.0133333,29.3938999,5268.0000000
21637,31061,8643500,3807610,0.0148571,31.5753002,5224.0000000
21638,31062,8644000,3807610,0.0163810,50.2692986,4991.0000000
21639,31063,8644500,3807610,0.0180000,24.6779003,4779.0000000
21640,31064,8645000,3807610,0.0198095,50.7542992,4710.0000000
21641,31065,8645500,3807610,0.0215238,22.1811008,4628.0000000
21642,31066,8646000,3807610,0.0232803,46.5617981,4440.0000000
21643,31067,8646500,3807610,0.0250955,48.3941994,4517.0000000
21644,31068,8647000,3807610,0.0269108,39.8372002,4705.0000000
21645,31069,8647500,3807610,0.0286667,53.7773018,4920.0000000
21646,31070,8648000,3807610,0.0303810,47.1805000,5046.0000000
21647,31071,8648500,3807610,0.0321203,56.8771019,5219.0000000
21648,31072,8649000,3807610,0.0337342,43.8748016,5460.0000000
21651,31075,8650500,3807610,0.0379180,15.2971001,5363.0000000
21652,31076,8651000,3807610,0.0390536,16.4011993,5439.0000000
21653,31077,8651500,3807610,0.0398107,10.2955999,5288.0000000
21654,31078,8652000,3807610,0.0400000,47.0638008,5392.0000000
21655,31079,8652500,3807610,0.0400000,27.6042995,5303.0000000
21656,31080,8653000,3807610,0.0400000,121.1569977,5077.0000000
21657,31081,8653500,3807610,0.0400000,48.0728989,4719.0000000
21658,31082,8654000,3807610,0.0400000,49.1528015,4577.0000000
21659,31083,8654500,3807610,0.0400000,34.0147018,4401.0000000
21660,31084,8655000,3807610,0.0400000,47.1911011,4322.0000000
21661,31085,8655500,3807610,0.0400000,96.5660019,4613.0000000
21662,31086,8656000,3807610,0.0400000,111.0859985,4714.0000000
21663,31087,8656500,3807610,0.0400000,112.4280014,4838.0000000
21664,31088,8657000,3807610,0.0400000,29.2745991,5019.0000000
21665,31089,8657500,3807610,0.0400000,56.7538986,5250.0000000
21666,31090,8658000,3807610,0.0400000,48.8056984,5479.0000000
21669,31093,8659500,3807610,0.0400000,36.9323997,5302.0000000
21670,31094,8660000,3807610,0.0400000,70.7814026,5257.0000000
21671,31095,8660500,3807610,0.0400000,34.2929001,5162.0000000
21672,31096,8661000,3807610,0.0400000,25.1396008,5059.0000000
21673,31097,8661500,3807610,0.0400000,23.3451996,5197.0000000
21674,31098,8662000,3807610,0.0400000,55.1271019,5264.0000000
21675,31099,8662500,3807610,0.0400000,8.3066196,5104.0000000
21676,31100,8663000,3807610,0.0400000,8.9442701,5144.0000000
21677,31101,8663500,3807610,0.0400000,20.0748997,5187.0000000
21678,31102,8664000,3807610,0.0400000,45.2327003,5274.0000000
21681,31105,8665500,3807610,0.0400000,27.4225998,5327.0000000
21682,31106,8666000,3807610,0.0400000,29.5634995,5222.0000000
21683,31107,8666500,3807610,0.0400000,27.9643002,5221.0000000
21684,31108,8667000,3807610,0.0400000,39.0000000,5117.0000000
21685,31109,8667500,3807610,0.0400000,12.2066002,4961.0000000
21686,31110,8668000,3807610,0.0400000,65.8482971,5183.0000000
21687,31111,8668500,3807610,0.0400000,76.0328979,5105.0000000
21688,31112,8669000,3807610,0.0400000,30.7082996,4920.0000000
21689,31113,8669500,3807610,0.0400000,30.5286999,4812.0000000
21690,31114,8670000,3807610,0.0400000,54.1386986,4950.0000000
21691,31115,8670500,3807610,0.0400000,74.1551971,5222.0000000
21692,31116,8671000,3807610,0.0400000,85.8487015,5494.0000000
21694,31118,8672000,3807610,0.0400000,27.6947994,5373.0000000
21699,31123,8674500,3807610,0.0400000,11.0904999,5369.0000000
21700,31124,8675000,3807610,0.0400000,22.3383007,5328.0000000
21701,31125,8675500,3807610,0.0400000,25.7098999,5300.0000000
21702,31126,8676000,3807610,0.0400000,19.4936008,5153.0000000
21703,31127,8676500,3807610,0.0417035,17.1172009,5215.0000000
21706,31130,8678000,3807610,0.0723659,22.8253994,5340.0000000
21707,31131,8678500,3807610,0.0861392,17.9165001,5356.0000000
21708,31132,8679000,3807610,0.1015190,27.7127991,5419.0000000
21712,31136,8681000,3807610,0.1634290,24.8395004,5364.0000000
21713,31137,8681500,3807610,0.1805710,30.9839001,5243.0000000
21714,31138,8682000,3807610,0.1994290,23.8955994,5188.0000000
21715,31139,8682500,3807610,0.2182860,47.4868011,5202.0000000
21716,31140,8683000,3807610,0.2371430,34.9285011,5205.0000000
21717,31141,8683500,3807610,0.2577140,47.5289001,5481.0000000
21721,31145,8685500,3807610,0.3400000,38.8200989,5460.0000000
21722,31146,8686000,3807610,0.3622860,17.3204994,5317.0000000
21723,31147,8686500,3807610,0.3828570,31.1287994,5308.0000000
21724,31148,8687000,3807610,0.4017140,23.7276001,5349.0000000
21725,31149,8687500,3807610,0.4188570,24.6779003,5280.0000000
21726,31150,8688000,3807610,0.4364560,47.3286018,5227.0000000
21727,31151,8688500,3807610,0.4535440,17.4929008,4975.0000000
21728,31152,8689000,3807610,0.4706330,19.5191994,5053.0000000
21729,31153,8689500,3807610,0.4894300,26.6457996,5196.0000000
21730,31154,8690000,3807610,0.5067510,31.3209000,5378.0000000
21733,31157,8691500,3807610,0.5560760,35.9583015,5292.0000000
21734,31158,8692000,3807610,0.5680380,56.8154984,5128.0000000
21735,31159,8692500,3807610,0.5765930,28.8271008,4941.0000000
21736,31160,8693000,3807610,0.5800000,14.0000000,4900.0000000
21737,31161,8693500,3807610,0.5800000,19.3906994,4903.0000000
21738,31162,8694000,3807610,0.5800000,11.7047005,4995.0000000
21739,31163,8694500,3807610,0.5800000,31.9374008,5098.0000000
21740,31164,8695000,3807610,0.5800000,19.8745995,5144.0000000
21741,31165,8695500,3807610,0.5800000,54.6352005,5168.0000000
21742,31166,8696000,3807610,0.5800000,25.0400009,5292.0000000
21743,31167,8696500,3807610,0.5800000,64.8844986,5494.0000000
21744,31168,8697000,3807610,0.5800000,42.8718987,5255.0000000
21745,31169,8697500,3807610,0.5800000,39.0000000,5187.0000000
21746,31170,8698000,3807610,0.5800000,50.1596985,5215.0000000
21747,31171,8698500,3807610,0.5800000,30.1163998,4983.0000000
21748,31172,8699000,3807610,0.5800000,57.8100014,5028.0000000
21749,31173,8699500,3807610,0.5800000,53.1977005,5284.0000000
21750,31174,8700000,3807610,0.5800000,45.8258018,5157.0000000
21751,31175,8700500,3807610,0.5800000,67.0969009,5071.0000000
21758,31236,8625500,3808110,0.0100000,36.9188004,4538.0000000
21759,31237,8626000,3808110,0.0100000,8.4852800,4501.0000000
21760,31238,8626500,3808110,0.0100000,11.4455004,4479.0000000
21761,31239,8627000,3808110,0.0100000,7.6811500,4451.0000000
21762,31240,8627500,3808110,0.0100000,5.3851600,4433.0000000
21763,31241,8628000,3808110,0.0100000,10.6771002,4433.0000000
21764,31242,8628500,3808110,0.0100000,23.2378998,4406.0000000
21765,31243,8629000,3808110,0.0100000,43.8177986,4395.0000000
21766,31244,8629500,3808110,0.0100000,63.0792999,4420.0000000
21767,31245,8630000,3808110,0.0100000,48.0415993,4480.0000000
21768,31246,8630500,3808110,0.0100000,25.4361992,4557.0000000
21769,31247,8631000,3808110,0.0100000,42.3320007,4631.0000000
21770,31248,8631500,3808110,0.0100000,31.3050003,4697.0000000
21771,31249,8632000,3808110,0.0100000,12.3692999,4753.0000000
21772,31250,8632500,3808110,0.0100000,10.9087000,4751.0000000
21773,31251,8633000,3808110,0.0100000,10.1980000,4716.0000000
21774,31252,8633500,3808110,0.0100000,42.4263992,4632.0000000
21775,31253,8634000,3808110,0.0100000,47.3391991,4519.0000000
21776,31254,8634500,3808110,0.0100000,39.5474014,4335.0000000
21777,31255,8635000,3808110,0.0100000,5.5677600,4166.0000000
21778,31256,8635500,3808110,0.0100000,35.4682999,4240.0000000
21779,31257,8636000,3808110,0.0100000,14.4913998,4280.0000000
21780,31258,8636500,3808110,0.0100000,21.4008999,4428.0000000
21781,31259,8637000,3808110,0.0100000,38.2752991,4603.0000000
21782,31260,8637500,3808110,0.0100000,51.3712006,4780.0000000
21783,31261,8638000,3808110,0.0100000,35.1141014,4977.0000000
21784,31262,8638500,3808110,0.0100000,66.4077988,4923.0000000
21785,31263,8639000,3808110,0.0100000,74.7329025,4868.0000000
21786,31264,8639500,3808110,0.0100000,44.3508987,4818.0000000
21787,31265,8640000,3808110,0.0100000,63.0079002,4927.0000000
21788,31266,8640500,3808110,0.0100000,32.1558990,5038.0000000
21789,31267,8641000,3808110,0.0100000,48.8671989,5182.0000000
21790,31268,8641500,3808110,0.0104747,26.1151009,5364.0000000
21791,31269,8642000,3808110,0.0112381,8.0000000,5267.0000000
21792,31270,8642500,3808110,0.0124762,64.3273010,5315.0000000
21793,31271,8643000,3808110,0.0138095,36.0139008,5222.0000000
21794,31272,8643500,3808110,0.0153333,41.0731010,5110.0000000
21795,31273,8644000,3808110,0.0169524,36.8102989,5028.0000000
21796,31274,8644500,3808110,0.0185714,31.5436001,4814.0000000
21797,31275,8645000,3808110,0.0203810,23.5160007,4683.0000000
21798,31276,8645500,3808110,0.0220952,16.6131992,4476.0000000
21799,31277,8646000,3808110,0.0239048,41.2673988,4486.0000000
21800,31278,8646500,3808110,0.0257143,50.1996002,4645.0000000
21801,31279,8647000,3808110,0.0275238,65.0000000,4766.0000000
21802,31280,8647500,3808110,0.0292381,48.8056984,5045.0000000
21803,31281,8648000,3808110,0.0310191,42.4852982,5269.0000000
21804,31282,8648500,3808110,0.0326899,65.1075974,5415.0000000
21809,31287,8651000,3808110,0.0393375,34.3073997,5339.0000000
21810,31288,8651500,3808110,0.0400000,69.9785995,5419.0000000
21812,31290,8652500,3808110,0.0400000,62.2333984,5365.0000000
21813,31291,8653000,3808110,0.0400000,68.4251022,5163.0000000
21814,31292,8653500,3808110,0.0400000,39.0000000,4909.0000000
21815,31293,8654000,3808110,0.0400000,33.6451988,4594.0000000
21816,31294,8654500,3808110,0.0400000,19.2614002,4470.0000000
21817,31295,8655000,3808110,0.0400000,80.6536026,4329.0000000
21818,31296,8655500,3808110,0.0400000,38.8843994,4631.0000000
21819,31297,8656000,3808110,0.0400000,58.7537003,4948.0000000
21820,31298,8656500,3808110,0.0400000,54.2770996,5092.0000000
21821,31299,8657000,3808110,0.0400000,60.7617989,5232.0000000
21822,31300,8657500,3808110,0.0400000,33.1209984,5411.0000000
21823,31301,8658000,3808110,0.0400000,40.3979988,5419.0000000
21824,31302,8658500,3808110,0.0400000,61.2943993,5500.0000000
21825,31303,8659000,3808110,0.0400000,65.3604965,5351.0000000
21826,31304,8659500,3808110,0.0400000,52.6403008,5246.0000000
21827,31305,8660000,3808110,0.0400000,27.7668991,5051.0000000
21828,31306,8660500,3808110,0.0400000,42.7551003,5020.0000000
21829,31307,8661000,3808110,0.0400000,35.2986984,4984.0000000
21830,31308,8661500,3808110,0.0400000,45.2879982,4967.0000000
21831,31309,8662000,3808110,0.0400000,53.8144989,5045.0000000
21832,31310,8662500,3808110,0.0400000,38.9357986,5056.0000000
21833,31311,8663000,3808110,0.0400000,35.8329010,5157.0000000
21834,31312,8663500,3808110,0.0400000,37.0405006,5290.0000000
21835,31313,8664000,3808110,0.0400000,17.8045006,5313.0000000
21836,31314,8664500,3808110,0.0400000,41.3037987,5373.0000000
21838,31316,8665500,3808110,0.0400000,43.1972008,5334.0000000
21839,31317,8666000,3808110,0.0400000,25.9230003,5230.0000000
21840,31318,8666500,3808110,0.0400000,50.1996002,5471.0000000
21841,31319,8667000,3808110,0.0400000,52.4690018,5188.0000000
21842,31320,8667500,3808110,0.0400000,24.1868000,5018.0000000
21843,31321,8668000,3808110,0.0400000,51.3128014,5304.0000000
21844,31322,8668500,3808110,0.0400000,57.7927017,5266.0000000
21845,31323,8669000,3808110,0.0400000,40.8288994,5093.0000000
21846,31324,8669500,3808110,0.0400000,43.2434998,4953.0000000
21847,31325,8670000,3808110,0.0400000,16.7929001,4920.0000000
21848,31326,8670500,3808110,0.0400000,34.6265984,5062.0000000
21849,31327,8671000,3808110,0.0400000,55.9552994,5270.0000000
21850,31328,8671500,3808110,0.0400000,40.3361015,5307.0000000
21851,31329,8672000,3808110,0.0400000,27.2947006,5343.0000000
21855,31333,8674000,3808110,0.0400000,13.5277004,5468.0000000
21856,31334,8674500,3808110,0.0400000,33.0150986,5403.0000000
21857,31335,8675000,3808110,0.0400000,24.7789993,5368.0000000
21858,31336,8675500,3808110,0.0400000,33.4664001,5293.0000000
21859,31337,8676000,3808110,0.0400000,21.7255993,5208.0000000
21860,31338,8676500,3808110,0.0400000,11.5326004,5274.0000000
21863,31341,8678000,3808110,0.0621451,25.0799007,5365.0000000
21864,31342,8678500,3808110,0.0741772,45.7929993,5472.0000000
21869,31347,8681000,3808110,0.1411430,36.5102997,5422.0000000
21870,31348,8681500,3808110,0.1582860,37.1753006,5345.0000000
21871,31349,8682000,3808110,0.1754290,24.9799995,5185.0000000
21872,31350,8682500,3808110,0.1942860,14.7986002,5091.0000000
21873,31351,8683000,3808110,0.2114290,40.4474983,5093.0000000
21874,31352,8683500,3808110,0.2302860,61.2046013,5383.0000000
21875,31353,8684000,3808110,0.2508570,60.2080002,5489.0000000
21877,31355,8685000,3808110,0.2920000,65.8406982,5485.0000000
21879,31357,8686000,3808110,0.3348570,31.9531002,5291.0000000
21880,31358,8686500,3808110,0.3554290,19.6469002,5214.0000000
21881,31359,8687000,3808110,0.3760000,40.2616005,5238.0000000
21882,31360,8687500,3808110,0.3948570,42.6497002,5211.0000000
21883,31361,8688000,3808110,0.4125320,46.8722000,5156.0000000
21884,31362,8688500,3808110,0.4296200,19.5191994,4957.0000000
21885,31363,8689000,3808110,0.4467090,17.4069004,5021.0000000
21886,31364,8689500,3808110,0.4668570,33.8969002,5197.0000000
21887,31365,8690000,3808110,0.4857140,35.5527992,5405.0000000
