"","FID","Field1","WPreyD","Rgd","Alt","StdAlt","StdRgd","StdWPreyD","D.0"
"16283",19903,28829,0.58,42.4263992,5452,1.32676228138925,0.0727717709503109,1.64313126737149,0.00010682209935999
"16284",19904,28830,0.58,22.6494999,5358,1.14206778236669,-0.856787730564617,1.64313126737149,0.00010682209935999
"16285",19905,28831,0.58,25.8262997,5279,0.986845809783896,-0.707470873877142,1.64313126737149,0.00010682209935999
"16286",19906,28832,0.58,23.6643009,5118,0.67050735933036,-0.809089762476321,1.64313126737149,0.00010682209935999
"16287",19907,28833,0.58,54.7356987,5278,0.984880974687912,0.651337001710117,1.64313126737149,0.00010682209935999
"16288",19908,28834,0.58,56.1427002,5482,1.38570733426879,0.717469290353098,1.64313126737149,0.00010682209935999
"16289",19911,28837,0.58,42.2019005,5242,0.914146911232463,0.0622198185690421,1.64313126737149,0.00010682209935999
"16290",19912,28838,0.58,17.5499001,5256,0.941654602576248,-1.09648058514742,1.64313126737149,0.00010682209935999
"16291",19913,28839,0.58,29.4617996,5125,0.684261205002253,-0.536594063334775,1.64313126737149,0.00010682209935999
"16292",19914,28840,0.58,36.0278015,5103,0.64103483289059,-0.227976956045865,1.64313126737149,0.00010682209935999
"16293",19915,28841,0.58,37.3228989,5004,0.446516158388105,-0.167104416053851,1.64313126737149,0.00010682209935999
"16294",19916,28842,0.58,10.6301003,4967,0.373817259836671,-1.42172700295525,1.64313126737149,0.00010682209935999
"16295",19917,28843,0.58,21.2838001,5042,0.521179892035524,-0.920978744840906,1.64313126737149,0.00010682209935999
"16296",19918,28844,0.58,61.2943993,5121,0.676401864618315,0.959610931199239,1.64313126737149,0.00010682209935999
"16297",19919,28845,0.58,82.3407974,5199,0.829659002105121,1.94883977995617,1.64313126737149,0.00010682209935999
"16298",19920,28846,0.58,55.8121986,5228,0.886639219888677,0.701934959218293,1.64313126737149,0.00010682209935999
"16299",19921,28847,0.58,23.3024006,5223,0.876815044408753,-0.826099904327329,1.64313126737149,0.00010682209935999
"16300",19922,28848,0.58,50.8330994,5208,0.847342517968983,0.467905908448672,1.64313126737149,0.00010682209935999
"16301",19923,28849,0.58,34.6842995,5237,0.904322735752539,-0.291124622950571,1.64313126737149,0.00010682209935999
"16302",19924,28850,0.58,36.9459,5154,0.74124142278581,-0.184824226638905,1.64313126737149,0.00010682209935999
"16303",19925,28851,0.58,25.1396008,5132,0.698015050674146,-0.739747292818854,1.64313126737149,0.00010682209935999
"16304",19926,28852,0.58,7.7459698,5122,0.678366699714299,-1.55728773313927,1.64313126737149,0.00010682209935999
"16305",19927,28853,0.58,18.2208996,5139,0.711768896346039,-1.06494207391392,1.64313126737149,0.00010682209935999
"16306",19928,28854,0.58,21.7024994,5153,0.739276587689825,-0.901298920077241,1.64313126737149,0.00010682209935999
"16307",19929,28855,0.58,8.7749596,5158,0.749100763169748,-1.50892285899786,1.64313126737149,0.00010682209935999
"16308",19930,28856,0.58,11.6618996,5237,0.904322735752539,-1.37323007588784,1.64313126737149,0.00010682209935999
"16309",19931,28857,0.58,47.9583015,5355,1.13617327707873,0.332783831810492,1.64313126737149,0.00010682209935999
"16310",19946,28911,0.01,42.2374001,5092,0.619421646834758,0.0638883809649674,-1.00158632232148,2.3919644967123e-05
"16311",19947,28912,0.01,53.0848007,5455,1.3326567866772,0.573741019718542,-1.00158632232148,2.3919644967123e-05
"16312",19955,28920,0.01,88.8988037,5380,1.18529415447835,2.25708107575726,-1.00158632232148,2.3919644967123e-05
"16313",19956,28921,0.01,78.0513,5376,1.17743481409441,1.74722359106787,-1.00158632232148,2.3919644967123e-05
"16314",19957,28922,0.01,95.5719986,5340,1.10670075063896,2.57073649922175,-1.00158632232148,2.3919644967123e-05
"16315",19959,28924,0.01,34.4093018,5323,1.07329855400722,-0.304050143834916,-1.00158632232148,2.3919644967123e-05
"16316",19960,28925,0.01,20.7122993,5201,0.83358867229709,-0.9478405895975,-1.00158632232148,2.3919644967123e-05
"16317",19961,28926,0.01,22.8253994,5143,0.719628236729978,-0.848520051741136,-1.00158632232148,2.3919644967123e-05
"16318",19962,28927,0.01,14.3177996,5080,0.595843625682942,-1.24839670122059,-1.00158632232148,2.3919644967123e-05
"16319",19963,28928,0.01,20.7845993,4969,0.377746930028641,-0.944442324230414,-1.00158632232148,2.3919644967123e-05
"16320",19964,28929,0.01,21.6333008,4902,0.246102978597666,-0.904551412550696,-1.00158632232148,2.3919644967123e-05
"16321",19965,28930,0.01,24.3311005,4761,-0.030938769936176,-0.777748656148983,-1.00158632232148,2.3919644967123e-05
"16322",19966,28931,0.01,42.5088005,4579,-0.388538757405391,0.0766448205214428,-1.00158632232148,2.3919644967123e-05
"16323",19967,28932,0.01,26.0191994,4464,-0.614494793443631,-0.69840414677021,-1.00158632232148,2.3919644967123e-05
"16324",19968,28933,0.01,16.5529003,4627,-0.294226672798125,-1.14334185612019,-1.00158632232148,2.3919644967123e-05
"16325",19969,28934,0.01,20.3715,4622,-0.304050848278049,-0.963858936185564,-1.00158632232148,2.3919644967123e-05
"16326",19970,28935,0.01,16.3707008,4643,-0.26278931126237,-1.15190564935325,-1.00158632232148,2.3919644967123e-05
"16327",19971,28936,0.01,24.0207996,4507,-0.530006884316289,-0.792333508180041,-1.00158632232148,2.3919644967123e-05
"16328",19972,28937,0.01,43.9203987,4419,-0.702912372762942,0.142993164578156,-1.00158632232148,2.3919644967123e-05
"16329",19973,28938,0.01,49,4233,-1.0683717006161,0.381746043919691,-1.00158632232148,2.3919644967123e-05
"16330",19974,28939,0.01,9.7979603,4095,-1.33951894386198,-1.46083948625492,-1.00158632232148,2.3919644967123e-05
"16331",19975,28940,0.01,13.4164,4096,-1.337554108766,-1.29076454413324,-1.00158632232148,2.3919644967123e-05
"16332",19976,28941,0.01,18.4120007,4129,-1.2727145505985,-1.05595988512081,-1.00158632232148,2.3919644967123e-05
"16333",19977,28942,0.01,30.0167007,4142,-1.2471716943507,-0.510512442445595,-1.00158632232148,2.3919644967123e-05
"16334",19978,28943,0.01,31.0321999,4200,-1.13321125878359,-0.462781657360352,-1.00158632232148,2.3919644967123e-05
"16335",19979,28944,0.01,12.2474003,4325,-0.887606871785503,-1.34571020381019,-1.00158632232148,2.3919644967123e-05
"16336",19980,28945,0.01,32.4500008,4280,-0.976024451104815,-0.396141772216606,-1.00158632232148,2.3919644967123e-05
"16337",19981,28946,0.01,33.8674011,4391,-0.757927755450513,-0.329520716189127,-1.00158632232148,2.3919644967123e-05
"16338",19982,28947,0.01,45.3431015,4671,-0.207773928574799,0.209863450233698,-1.00158632232148,2.3919644967123e-05
"16339",19983,28948,0.01,52.9434013,5014,0.466164509347952,0.567094924504895,-1.00158632232148,2.3919644967123e-05
"16340",19984,28949,0.01,41.6533012,5254,0.937724932384279,0.0364343966935595,-1.00158632232148,2.3919644967123e-05
"16341",19985,28950,0.0100946,46.1843987,5465,1.35230513763705,0.249406342878042,-1.0011473919987,2.39255864032239e-05
"16342",19986,28951,0.0107595,81.6149979,5326,1.07919305929518,1.9147255433822,-0.998062352129603,2.39673876915618e-05
"16343",19987,28952,0.0118038,49.5579987,5166,0.764819443937626,0.407973259093809,-0.993216951113961,2.40331887828955e-05
"16344",19988,28953,0.0129524,25.0998001,5069,0.57423043962711,-0.741618016752405,-0.987887613177958,2.41057704295355e-05
"16345",19989,28954,0.0142857,22.5167007,5005,0.44848099348409,-0.863029596707586,-0.981701293945787,2.41902984805865e-05
"16346",19990,28955,0.0157143,59.5651016,4946,0.332555722820993,0.878329983989131,-0.975072796492041,2.42811972902036e-05
"16347",19991,28956,0.0172843,28.9137001,4831,0.106599686782753,-0.562355993467098,-0.967788223481834,2.43814870837279e-05
"16348",19992,28957,0.0189137,42.7551003,4585,-0.376749746829482,0.0882214744669492,-0.960228043059648,2.44860093402286e-05
"16349",19993,28958,0.020639,24.3311005,4431,-0.679334351611126,-0.777748656148983,-0.952222900502636,2.45971718182683e-05
"16350",19994,28959,0.0222684,22.7595997,4337,-0.864028850633687,-0.851612788140508,-0.94466272008045,2.47026187047996e-05
"16351",19995,28960,0.0238978,30.5613995,4129,-1.2727145505985,-0.484910352991472,-0.937102539658265,2.48085176370359e-05
"16352",19996,28961,0.0255769,69.9356995,4223,-1.08802005157594,1.36577180528292,-0.929311758421679,2.49181216877813e-05
"16353",19997,28962,0.0272524,30.0167007,4313,-0.91118489293732,-0.510512442445595,-0.921537680664608,2.50279734198993e-05
"16354",19998,28963,0.0288818,34.1613998,4351,-0.836521159289901,-0.315702104845031,-0.913977500242423,2.51352671320714e-05
"16355",19999,28964,0.0305112,58.549099,4285,-0.966200275624891,0.830575537952494,-0.906417319820237,2.52430208072007e-05
"16356",20000,28965,0.0320447,77.955101,4260,-1.01532115302451,1.74270201803816,-0.899302101532879,2.53448544477656e-05
"16357",20001,28966,0.0335577,19.0788002,4155,-1.2216288381029,-1.0246187834937,-0.892282000281641,2.54457293668406e-05
"16358",20002,28967,0.0350804,26.8141994,4202,-1.12928158859162,-0.661037328418439,-0.885216892432825,2.55476563699161e-05
"16359",20003,28968,0.0364309,39.5348015,4438,-0.665580505939233,-0.0631399347129581,-0.878950767687421,2.56383981774967e-05
"16360",20004,28969,0.0375962,52.1057014,4759,-0.0348684401281454,0.527721113188421,-0.873543944165896,2.57169551552233e-05
"16361",20005,28970,0.0385623,54.9544983,4972,0.383641435316595,0.661621083356205,-0.869061379844137,2.57822658263196e-05
"16362",20006,28971,0.0392357,65.8787003,5044,0.525109562227493,1.17508356357263,-0.865936901203963,2.58278873498489e-05
"16363",20007,28972,0.0395238,33.8820992,5313,1.05365020304738,-0.32882987187112,-0.864600158857313,2.58474302057231e-05
"16364",20008,28973,0.0397143,44.3170013,5468,1.358199642925,0.161634393901477,-0.863716266399705,2.58603606245345e-05
"16365",20009,28974,0.0399048,76.5048981,5403,1.230485361686,1.67453916478343,-0.862832373942097,2.58732975119089e-05
"16366",20010,28975,0.0399051,74.0270004,5489,1.39946117994068,1.55807230534925,-0.862830981985471,2.5873317890063e-05
"16367",20016,28981,0.04,35.6931,5489,1.39946117994068,-0.243708692086828,-0.862390659706064,2.58797649851115e-05
"16368",20017,28982,0.04,21.9316998,5415,1.25406338283782,-0.89052597704208,-0.862390659706064,2.58797649851115e-05
"16369",20018,28983,0.04,23.2593994,5375,1.17546997899843,-0.828121059081176,-0.862390659706064,2.58797649851115e-05
"16370",20019,28984,0.04,69.6849976,5356,1.13813811217472,1.35398824256877,-0.862390659706064,2.58797649851115e-05
"16371",20020,28985,0.04,24.5561008,5355,1.13617327707873,-0.767173127420437,-0.862390659706064,2.58797649851115e-05
"16372",20021,28986,0.04,25.8262997,5396,1.21673151601411,-0.707470873877142,-0.862390659706064,2.58797649851115e-05
"16373",20022,28987,0.04,57.3847008,5383,1.1911886597663,0.775846159300256,-0.862390659706064,2.58797649851115e-05
"16374",20023,28988,0.04,30.0167007,5321,1.06936888381525,-0.510512442445595,-0.862390659706064,2.58797649851115e-05
"16375",20026,28991,0.04,49.0102005,5366,1.15778646313456,0.382225490750631,-0.862390659706064,2.58797649851115e-05
"16376",20027,28992,0.04,74.7329025,5163,0.758924938649672,1.59125131861319,-0.862390659706064,2.58797649851115e-05
"16377",20028,28993,0.04,71.5332031,4992,0.422938137236289,1.44085812834895,-0.862390659706064,2.58797649851115e-05
"16378",20029,28994,0.04,86.3712997,4687,-0.176336567039043,2.13828260676182,-0.862390659706064,2.58797649851115e-05
"16379",20030,28995,0.04,32.1091995,4815,0.0751623252469976,-0.412160212809244,-0.862390659706064,2.58797649851115e-05
"16380",20031,28996,0.04,34.9856987,5069,0.57423043962711,-0.276958171179792,-0.862390659706064,2.58797649851115e-05
"16381",20032,28997,0.04,61.5710983,5087,0.609597471354835,0.972616417074858,-0.862390659706064,2.58797649851115e-05
"16382",20033,28998,0.04,64.0936966,5067,0.570300769435141,1.09118430694981,-0.862390659706064,2.58797649851115e-05
"16383",20034,28999,0.04,32.4654007,4912,0.265751329557513,-0.395417941693417,-0.862390659706064,2.58797649851115e-05
"16384",20035,29000,0.04,36.3867989,4738,-0.076129977143824,-0.211103257134471,-0.862390659706064,2.58797649851115e-05
"16385",20036,29001,0.04,41.1460991,4420,-0.700947537666957,0.0125947379031987,-0.862390659706064,2.58797649851115e-05
"16386",20037,29002,0.04,98.2649002,4257,-1.02121565831246,2.69730903372036,-0.862390659706064,2.58797649851115e-05
"16387",20038,29003,0.04,59.3042984,4536,-0.473026666532733,0.866071637070942,-0.862390659706064,2.58797649851115e-05
"16388",20039,29004,0.04,107.4100037,4845,0.134107378126538,3.12714981522054,-0.862390659706064,2.58797649851115e-05
"16389",20040,29005,0.04,24.8796997,5070,0.576195274723095,-0.751963238973729,-0.862390659706064,2.58797649851115e-05
"16390",20041,29006,0.04,28.1602993,5054,0.54475791318734,-0.597767554271726,-0.862390659706064,2.58797649851115e-05
"16391",20042,29007,0.04,12.2474003,5014,0.466164509347952,-1.34571020381019,-0.862390659706064,2.58797649851115e-05
"16392",20043,29008,0.04,42.1189003,5171,0.774643619417549,0.0583186193280853,-0.862390659706064,2.58797649851115e-05
"16393",20044,29009,0.04,40.7062988,5370,1.1656458035185,-0.00807688212341072,-0.862390659706064,2.58797649851115e-05
"16394",20045,29010,0.04,44.8330002,5465,1.35230513763705,0.185887522412186,-0.862390659706064,2.58797649851115e-05
"16395",20047,29012,0.0451104,19.7989998,5339,1.10473591554298,-0.99076775502802,-0.838679142565069,2.62293264237154e-05
"16396",20048,29013,0.0553797,34.9285011,5134,0.701944720866116,-0.279646589204141,-0.791031075295185,2.6946108645193e-05
"16397",20049,29014,0.0707595,61.3513985,5211,0.853237023256937,0.9622900239698,-0.719671026898764,2.80563970408153e-05
"16398",20050,29015,0.089557,47.8852997,5173,0.778573289609519,0.329352580238225,-0.632453344631652,2.94757291409487e-05
"16399",20051,29016,0.113481,51.8555984,5210,0.851272188160952,0.515965700144103,-0.521449443551275,3.13864633619301e-05
"16400",20052,29017,0.137405,110.7750015,4945,0.330590887725008,3.28531240836105,-0.410445542470898,3.34210589892153e-05
"16401",20053,29018,0.163038,51.2639999,4705,-0.140969535311319,0.488159217519348,-0.291512128476863,3.57475770464218e-05
"16402",20054,29019,0.192089,39.5727005,4562,-0.42194095403713,-0.0613585950290413,-0.156719688655511,3.85807061786066e-05
"16403",20055,29020,0.21943,23.2164001,4338,-0.862064015537702,-0.830142124530676,-0.0298614016032377,4.14518592992578e-05
"16404",20056,29021,0.248481,55.4527016,4564,-0.418011283845161,0.685037777964197,0.104931038218114,4.47370741268654e-05
"16405",20057,29022,0.277532,80.6783981,4878,0.198946936294033,1.87070321055842,0.239723478039467,4.82826545121582e-05
"16406",20058,29023,0.308291,44.0908012,5058,0.552617253571279,0.151002471828707,0.382440790919056,5.23434253650079e-05
"16407",20059,29024,0.337342,28.5307007,5186,0.80411614585732,-0.580357841276704,0.517233230740409,5.64918375241694e-05
"16408",20060,29025,0.366392,7.8102498,5352,1.13027877179078,-1.55426642611581,0.65202103070634,6.09688667903661e-05
"16409",20061,29026,0.394857,30.4137993,5420,1.26388755831774,-0.491847899987806,0.784094515251271,6.5699722536209e-05
"16410",20065,29030,0.497452,20.1989994,5326,1.07919305929518,-0.971966858934962,1.2601204821189,8.60084226179429e-05
"16411",20066,29031,0.519809,37.3497009,5345,1.11652492611889,-0.165844660751381,1.36385372975534,9.12078325522192e-05
"16412",20067,29032,0.538857,82.5469971,5416,1.2560282179338,1.95853163748333,1.45223369580529,9.58849420901538e-05
"16413",20068,29033,0.556,43.2896996,5392,1.20887217563017,0.113348864321143,1.53177473727916,0.000100299006157433
"16414",20069,29034,0.571429,50.6260986,5482,1.38570733426879,0.458176397389211,1.60336306656227,0.000104445220052281
"16415",20076,29041,0.58,40.5956001,5442,1.3071139304294,-0.0132799742173443,1.64313126737149,0.00010682209935999
"16416",20077,29042,0.58,14.6629,5355,1.13617327707873,-1.2321761930949,1.64313126737149,0.00010682209935999
"16417",20078,29043,0.58,17.1172009,5127,0.688190875194223,-1.11681843723214,1.64313126737149,0.00010682209935999
"16418",20079,29044,0.58,58.206501,5133,0.699979885770131,0.81447264835038,1.64313126737149,0.00010682209935999
"16419",20080,29045,0.58,53.9351006,5345,1.11652492611889,0.613707059854176,1.64313126737149,0.00010682209935999
"16420",20081,29046,0.58,40.6324997,5477,1.37588315878887,-0.0115456086192903,1.64313126737149,0.00010682209935999
"16421",20083,29048,0.58,36.7560005,5307,1.04186119247147,-0.193749937483675,1.64313126737149,0.00010682209935999
"16422",20084,29049,0.58,33.4962997,5153,0.739276587689825,-0.346963330785213,1.64313126737149,0.00010682209935999
"16423",20085,29050,0.58,12.4498997,5052,0.54082824299537,-1.33619226884649,1.64313126737149,0.00010682209935999
"16424",20086,29051,0.58,16.1245003,4975,0.389535940604549,-1.16347763597163,1.64313126737149,0.00010682209935999
"16425",20087,29052,0.58,35.8050003,4954,0.34827440358887,-0.238449122044552,1.64313126737149,0.00010682209935999
"16426",20088,29053,0.58,38.1050987,5078,0.591913955490973,-0.130339236379145,1.64313126737149,0.00010682209935999
"16427",20089,29054,0.58,101.5279999,5268,0.965232623728065,2.85068218309598,1.64313126737149,0.00010682209935999
"16428",20090,29055,0.58,53.6935997,5401,1.22655569149403,0.602355965184882,1.64313126737149,0.00010682209935999
"16429",20092,29057,0.58,28.7924004,5330,1.08705239967912,-0.568057356808009,1.64313126737149,0.00010682209935999
"16430",20093,29058,0.58,46.1411018,5291,1.01042383093571,0.24737128954786,1.64313126737149,0.00010682209935999
"16431",20094,29059,0.58,34.7994003,5314,1.05561503814336,-0.285714622088,1.64313126737149,0.00010682209935999
"16432",20095,29060,0.58,67.5943985,5386,1.19708316505426,1.25572530317748,1.64313126737149,0.00010682209935999
"16433",20096,29061,0.58,60.4318008,5432,1.28746557946955,0.919066828733817,1.64313126737149,0.00010682209935999
"16434",20097,29062,0.58,24.9799995,5360,1.14599745255866,-0.747248918964523,1.64313126737149,0.00010682209935999
"16435",20098,29063,0.58,60.5887985,5381,1.18725898957434,0.926446079724441,1.64313126737149,0.00010682209935999
"16436",20099,29064,0.58,81.3264999,5269,0.96719745882405,1.9011654775195,1.64313126737149,0.00010682209935999
"16437",20100,29065,0.58,87.3097992,5277,0.982916139591927,2.18239422983066,1.64313126737149,0.00010682209935999
"16438",20101,29066,0.58,78.4857025,5316,1.05954470833533,1.76764150214845,1.64313126737149,0.00010682209935999
"16439",20102,29067,0.58,55.5788002,5412,1.24816887754986,0.69096470058132,1.64313126737149,0.00010682209935999
"16440",20118,29123,0.01,39.2556,5229,0.888604054984662,-0.076263043812382,-1.00158632232148,2.3919644967123e-05
"16441",20120,29125,0.01,76.9154968,5453,1.32872711648523,1.69383824281912,-1.00158632232148,2.3919644967123e-05
"16442",20121,29126,0.01,43.7150002,5437,1.29728975494948,0.133338965283532,-1.00158632232148,2.3919644967123e-05
"16443",20122,29127,0.01,110.0859985,5499,1.41910953090053,3.25292769144932,-1.00158632232148,2.3919644967123e-05
"16444",20124,29129,0.01,64.9923019,5473,1.36802381840493,1.13342081137124,-1.00158632232148,2.3919644967123e-05
"16445",20125,29130,0.01,11.8743,5309,1.04579086266344,-1.36324677127823,-1.00158632232148,2.3919644967123e-05
"16446",20126,29131,0.01,16.1863995,5278,0.984880974687912,-1.16056823199362,-1.00158632232148,2.3919644967123e-05
"16447",20127,29132,0.01,14.0356998,5227,0.884674384792692,-1.2616560370491,-1.00158632232148,2.3919644967123e-05
"16448",20128,29133,0.01,21.3542004,5202,0.835553507393075,-0.917669769718881,-1.00158632232148,2.3919644967123e-05
"16449",20129,29134,0.01,59.0424004,5389,1.20297767034221,0.853761832048688,-1.00158632232148,2.3919644967123e-05
"16450",20130,29135,0.01,49.0102005,5470,1.36212931311697,0.382225490750631,-1.00158632232148,2.3919644967123e-05
"16451",20131,29136,0.01,32.9696999,5254,0.937724932384279,-0.37171472584267,-1.00158632232148,2.3919644967123e-05
"16452",20132,29137,0.01,20.0998001,5142,0.717663401633993,-0.976629452927066,-1.00158632232148,2.3919644967123e-05
