FID,Field1,Rgd,Alt,StdRgd,StdAlt,D.0,x,y
1500,7447,88.8979034,3633,2.246910334,-1.635228366,0.000145922,288262.5272,3152250.081
1501,7448,70.8132019,2925,1.375038594,-2.58689788,4.01E-05,289262.5272,3152250.081
1502,7452,73.0126038,3008,1.481072766,-2.475332103,4.92E-05,293262.5272,3152250.081
1503,7453,64.7634964,3671,1.083379521,-1.584150059,0.000151915,294262.5272,3152250.081
1504,7454,62.0040016,4146,0.950343014,-0.945671218,0.000195774,295262.5272,3152250.081
1505,7455,62.0220985,3957,0.951215473,-1.199718588,0.000187052,296262.5272,3152250.081
1506,7456,70.325798,3293,1.351540628,-2.092244799,8.92E-05,297262.5272,3152250.081
1507,7457,69.1240005,2893,1.293601421,-2.629911191,3.70E-05,298262.5272,3152250.081
1508,7458,60.1111984,3187,0.859090105,-2.234726393,7.29E-05,299262.5272,3152250.081
1509,7459,54.7230988,2798,0.599327356,-2.757606959,2.86E-05,300262.5272,3152250.081
1510,7460,54.6293983,2859,0.594810012,-2.675612834,3.38E-05,301262.5272,3152250.081
1511,7461,61.5547981,3161,0.928686707,-2.269674708,6.92E-05,302262.5272,3152250.081
1512,7462,66.5690994,3287,1.170428469,-2.100309795,8.83E-05,303262.5272,3152250.081
1513,7463,77.4520035,3275,1.695098259,-2.116439787,8.64E-05,304262.5272,3152250.081
1514,7467,48.4374008,2939,0.296290977,-2.568079556,4.16E-05,308262.5272,3152250.081
1515,7468,49.2122993,3255,0.333649189,-2.143323106,8.32E-05,309262.5272,3152250.081
1516,7469,50.6302986,3428,0.402011584,-1.910782392,0.000111601,310262.5272,3152250.081
1517,7470,55.5110016,3772,0.63731251,-1.448389295,0.000166656,311262.5272,3152250.081
1518,7471,56.0397987,3688,0.662806061,-1.561299237,0.000154528,312262.5272,3152250.081
1519,7472,60.3115005,4051,0.868746761,-1.073366986,0.000193098,313262.5272,3152250.081
1520,7473,63.7900009,4826,1.036446858,-0.031638352,0.000125952,314262.5272,3152250.081
1521,7474,80.8041,5330,1.856704366,0.645821302,4.93E-05,315262.5272,3152250.081
1522,7475,73.5235977,4919,1.505708016,0.093369084,0.000110164,316262.5272,3152250.081
1523,7476,75.6713028,5038,1.609249862,0.253324836,9.04E-05,317262.5272,3152250.081
1524,7477,172.1920013,4830,6.262556932,-0.026261688,0.000125274,318262.5272,3152250.081
1525,7478,159.1069946,5425,5.631722768,0.77351707,3.90E-05,319262.5272,3152250.081
1526,7479,75.3843994,4981,1.595418118,0.176707375,9.98E-05,320262.5272,3152250.081
1527,7480,64.5485001,5165,1.073014451,0.424033915,7.10E-05,321262.5272,3152250.081
1528,7481,54.3501015,4688,0.581344985,-0.217133257,0.000148709,322262.5272,3152250.081
1529,7482,47.1422005,4458,0.233848777,-0.526291432,0.000179855,323262.5272,3152250.081
1530,7483,45.0415001,4235,0.132573049,-0.826040446,0.000195018,324262.5272,3152250.081
1531,7484,60.4603996,3646,0.875925254,-1.617754208,0.000147995,325262.5272,3152250.081
1532,7485,51.8734016,3338,0.461942149,-2.03175733,9.65E-05,326262.5272,3152250.081
1533,7486,39.2737007,3853,-0.145495201,-1.33951185,0.000176816,327262.5272,3152250.081
1534,7487,37.7565994,4087,-0.218635349,-1.024977011,0.00019453,328262.5272,3152250.081
1535,7488,43.3973999,4580,0.053310226,-0.362303183,0.000164807,329262.5272,3152250.081
1536,7489,42.1721001,5120,-0.005762039,0.363546446,7.76E-05,330262.5272,3152250.081
1537,7490,49.4207001,4871,0.343696286,0.028849117,0.00011831,331262.5272,3152250.081
1538,7491,58.0666008,5175,0.760519118,0.437475575,6.95E-05,332262.5272,3152250.081
1539,7492,48.398201,4709,0.294401137,-0.188905771,0.000145363,333262.5272,3152250.081
1540,7493,40.6865997,4719,-0.077378693,-0.175464112,0.00014375,334262.5272,3152250.081
1541,7494,43.3241997,5019,0.049781211,0.227785682,9.35E-05,335262.5272,3152250.081
1542,7495,52.6397018,4952,0.498885832,0.137726562,0.000104605,336262.5272,3152250.081
1543,7496,48.9215012,4340,0.319629679,-0.684903018,0.000190122,337262.5272,3152250.081
1544,7497,53.8553009,4531,0.557490422,-0.428167316,0.00017132,338262.5272,3152250.081
1545,7498,59.2179985,4903,0.816028528,0.071862429,0.000112874,339262.5272,3152250.081
1546,7499,47.094799,4787,0.231563529,-0.084060825,0.000132528,340262.5272,3152250.081
1547,7500,40.6068001,4449,-0.081225868,-0.538388926,0.0001808,341262.5272,3152250.081
1548,7501,47.5812988,3939,0.255017908,-1.223913576,0.000185533,342262.5272,3152250.081
1549,7502,56.5261002,4446,0.686250879,-0.542421424,0.000181109,343262.5272,3152250.081
1550,7503,55.6623993,4750,0.644611463,-0.133794966,0.000138684,344262.5272,3152250.081
1551,7504,58.0388985,5376,0.759183578,0.707652937,4.41E-05,345262.5272,3152250.081
1552,7609,53.3432999,5211,0.532806619,0.48586555,6.45E-05,229262.5272,3153250.081
1553,7610,46.161499,5159,0.186568709,0.41596892,7.18E-05,230262.5272,3153250.081
1554,7611,50.5988998,5454,0.400497834,0.812497884,3.61E-05,231262.5272,3153250.081
1555,7612,48.8306999,5535,0.315252107,0.921375328,2.90E-05,232262.5272,3153250.081
1556,7613,45.9239006,5229,0.175113981,0.510060538,6.20E-05,233262.5272,3153250.081
1557,7614,50.1899986,5041,0.380784519,0.257357334,9.00E-05,234262.5272,3153250.081
1558,7615,41.9333992,4441,-0.017269918,-0.549142254,0.000181618,235262.5272,3153250.081
1559,7616,35.8522987,4289,-0.310442558,-0.753455483,0.000193028,236262.5272,3153250.081
1560,7617,51.843399,4223,0.46049571,-0.842170438,0.000195304,237262.5272,3153250.081
1561,7618,84.5258026,4255,2.036129352,-0.799157126,0.000194414,238262.5272,3153250.081
1562,7619,116.5080032,3511,3.578005887,-1.799216615,0.000125695,239262.5272,3153250.081
1563,7620,88.4781036,3092,2.226671593,-2.362422161,5.97E-05,240262.5272,3153250.081
1564,7624,66.2287979,3063,1.154022378,-2.401402975,5.60E-05,244262.5272,3153250.081
1565,7625,71.5334015,3583,1.409759746,-1.702436665,0.000137773,245262.5272,3153250.081
1566,7626,66.1223984,3944,1.148892809,-1.217192746,0.000185966,246262.5272,3153250.081
1567,7627,59.4389,4372,0.826678291,-0.641889707,0.00018781,247262.5272,3153250.081
1568,7628,56.2128983,3989,0.671151272,-1.156705277,0.000189473,248262.5272,3153250.081
1569,7629,48.4373016,3542,0.296286195,-1.75754747,0.00013093,249262.5272,3153250.081
1570,7630,48.7588997,3782,0.311790586,-1.434947635,0.000168,250262.5272,3153250.081
1571,7631,55.3667984,4283,0.630360408,-0.761520479,0.000193305,251262.5272,3153250.081
1572,7632,60.9785004,4999,0.900903131,0.200902363,9.68E-05,252262.5272,3153250.081
1573,7633,54.8126984,4454,0.603646993,-0.531668096,0.000180278,253262.5272,3153250.081
1574,7634,53.6386986,4012,0.547047926,-1.12578946,0.000190985,254262.5272,3153250.081
1575,7635,50.3334999,4215,0.387702783,-0.852923766,0.000195463,255262.5272,3153250.081
1576,7636,44.8246002,4318,0.122116206,-0.71447467,0.000191495,256262.5272,3153250.081
1577,7637,39.1487999,4362,-0.151516725,-0.655331367,0.000188572,257262.5272,3153250.081
1578,7638,42.9135017,4914,0.029981272,0.086648254,0.00011101,258262.5272,3153250.081
1579,7639,39.6654015,4955,-0.126611126,0.14175906,0.000104102,259262.5272,3153250.081
1580,7640,241.9100037,5601,9.623693751,1.010090283,2.40E-05,260262.5272,3153250.081
1581,7642,452.9440002,5278,19.79773935,0.575924671,5.56E-05,262262.5272,3153250.081
1582,7643,558.526001,4182,24.88789595,-0.897281243,0.00019585,263262.5272,3153250.081
1583,7644,318.8869934,5313,13.33478967,0.62297048,5.13E-05,264262.5272,3153250.081
1584,7645,50.7403984,4846,0.407319546,-0.004755032,0.000122559,265262.5272,3153250.081
1585,7646,32.6688004,4338,-0.463920468,-0.68759135,0.000190254,266262.5272,3153250.081
1586,7647,22.0555,4162,-0.97559254,-0.924164563,0.000195872,267262.5272,3153250.081
1587,7648,28.8572006,4051,-0.64767944,-1.073366986,0.000193098,268262.5272,3153250.081
1588,7649,21.7276001,3995,-0.991400745,-1.148640281,0.000189886,269262.5272,3153250.081
1589,7650,18.3076,3961,-1.156280516,-1.194341924,0.000187374,270262.5272,3153250.081
1590,7651,26.1672993,3926,-0.777360813,-1.241387734,0.000184367,271262.5272,3153250.081
1591,7652,45.1828003,4092,0.139385197,-1.018256181,0.000194689,272262.5272,3153250.081
1592,7653,101.9540024,4537,2.876350845,-0.42010232,0.000170554,273262.5272,3153250.081
1593,7654,99.0752029,5135,2.737562603,0.383708936,7.54E-05,274262.5272,3153250.081
1594,7655,61.6375999,5431,0.93267862,0.781582066,3.84E-05,275262.5272,3153250.081
1595,7656,44.5609016,5543,0.109403176,0.932128656,2.84E-05,276262.5272,3153250.081
1596,7657,43.2737007,5408,0.047346631,0.750666249,4.07E-05,277262.5272,3153250.081
1597,7658,47.1556015,5181,0.234494846,0.445540571,6.87E-05,278262.5272,3153250.081
1598,7659,48.3772011,4938,0.293388722,0.118908238,0.000106957,279262.5272,3153250.081
1599,7660,45.3272018,4801,0.146346859,-0.065242501,0.000130175,280262.5272,3153250.081
1600,7661,50.2228012,4597,0.382365948,-0.339452361,0.000162419,281262.5272,3153250.081
1601,7662,49.4127998,4509,0.343315409,-0.457738967,0.000174048,282262.5272,3153250.081
1602,7663,41.1007004,4522,-0.057414709,-0.44026481,0.000172451,283262.5272,3153250.081
1603,7664,45.0266991,4441,0.131859486,-0.549142254,0.000181618,284262.5272,3153250.081
1604,7665,58.2701988,4587,0.770334671,-0.352894021,0.000163831,285262.5272,3153250.081
1605,7666,112.1620026,4483,3.368483208,-0.492687283,0.000177103,286262.5272,3153250.081
1606,7667,106.7979965,4188,3.109882018,-0.889216247,0.000195812,287262.5272,3153250.081
1607,7668,61.8977013,3593,0.945218227,-1.688995005,0.000139423,288262.5272,3153250.081
1608,7669,66.1031036,3404,1.147962598,-1.943042375,0.000107545,289262.5272,3153250.081
1609,7672,73.9807968,2878,1.527749794,-2.650073681,3.55E-05,292262.5272,3153250.081
1610,7673,71.9409027,3228,1.429405566,-2.179615588,7.91E-05,293262.5272,3153250.081
1611,7674,72.3289032,3576,1.448111247,-1.711845827,0.000136613,294262.5272,3153250.081
1612,7675,67.4641037,4327,1.213577036,-0.702377176,0.000190955,295262.5272,3153250.081
1613,7676,89.6022034,4151,2.280864959,-0.938950388,0.000195816,296262.5272,3153250.081
1614,7678,108.9369965,3588,3.213004188,-1.695715835,0.000138599,298262.5272,3153250.081
1615,7679,54.7845993,3623,0.602292323,-1.648670026,0.000144314,299262.5272,3153250.081
1616,7680,56.4626999,3238,0.683194321,-2.166173928,8.06E-05,300262.5272,3153250.081
1617,7681,57.5443001,3261,0.735338762,-2.13525811,8.42E-05,301262.5272,3153250.081
1618,7682,60.1841011,3602,0.862604777,-1.676897511,0.0001409,302262.5272,3153250.081
1619,7683,72.5259018,4006,1.45760864,-1.133854455,0.000190609,303262.5272,3153250.081
1620,7684,78.7129974,3279,1.755891352,-2.111063123,8.70E-05,304262.5272,3153250.081
1621,7686,79.2451019,3511,1.781544353,-1.799216615,0.000125695,306262.5272,3153250.081
1622,7687,69.0809021,3447,1.291523627,-1.885243238,0.000114824,307262.5272,3153250.081
1623,7688,55.3515015,3189,0.629622938,-2.232038061,7.32E-05,308262.5272,3153250.081
1624,7689,47.8207016,3056,0.266559626,-2.410812136,5.51E-05,309262.5272,3153250.081
1625,7690,38.6539001,3112,-0.175376071,-2.335538841,6.24E-05,310262.5272,3153250.081
1626,7691,42.6679001,3184,0.018140706,-2.238758891,7.25E-05,311262.5272,3153250.081
1627,7692,59.0657005,3489,0.808686172,-1.828788267,0.000121962,312262.5272,3153250.081
1628,7693,62.5564003,4357,0.976974408,-0.662052196,0.000188939,313262.5272,3153250.081
1629,7694,63.4258003,4729,1.01888858,-0.162022452,0.000142127,314262.5272,3153250.081
1630,7695,50.4586983,5254,0.393738655,0.543664688,5.87E-05,315262.5272,3153250.081
1631,7696,40.794899,4883,-0.072157534,0.044979109,0.00011627,316262.5272,3153250.081
1632,7697,56.1250992,4974,0.666918437,0.167298213,0.000100931,317262.5272,3153250.081
1633,7698,135.7330017,5674,4.504851868,1.108214399,1.93E-05,318262.5272,3153250.081
1634,7701,72.3927002,5176,1.45118693,0.438819741,6.94E-05,321262.5272,3153250.081
1635,7702,53.3614006,4495,0.533679262,-0.476557291,0.000175717,322262.5272,3153250.081
1636,7703,46.3797989,4112,0.197093047,-0.991372862,0.000195226,323262.5272,3153250.081
1637,7704,49.8098984,3914,0.362459715,-1.257517726,0.000183241,324262.5272,3153250.081
1638,7705,49.0682983,3482,0.326706834,-1.838197429,0.000120773,325262.5272,3153250.081
1639,7706,40.6842003,3502,-0.077494369,-1.811314109,0.000124169,326262.5272,3153250.081
1640,7707,38.5441017,3933,-0.180669503,-1.231978572,0.000185002,327262.5272,3153250.081
1641,7708,41.0844994,4202,-0.058195766,-0.870397923,0.000195668,328262.5272,3153250.081
1642,7709,45.7882996,4658,0.168576595,-0.257458236,0.000153383,329262.5272,3153250.081
1643,7710,42.4872017,5162,0.009429154,0.420001417,7.14E-05,330262.5272,3153250.081
1644,7711,43.1618004,5176,0.041951866,0.438819741,6.94E-05,331262.5272,3153250.081
1645,7712,39.5271988,5530,-0.133273941,0.914654498,2.94E-05,332262.5272,3153250.081
1646,7713,32.9434013,5244,-0.450681833,0.530223028,6.00E-05,333262.5272,3153250.081
1647,7714,32.1064987,5215,-0.491029291,0.491242214,6.39E-05,334262.5272,3153250.081
1648,7715,42.4669991,5330,0.008455177,0.645821302,4.93E-05,335262.5272,3153250.081
1649,7716,46.8314018,4828,0.21886503,-0.02895002,0.000125613,336262.5272,3153250.081
1650,7717,41.1530991,4809,-0.054888543,-0.054489173,0.000128827,337262.5272,3153250.081
1651,7718,52.2022018,5078,0.477793757,0.307091475,8.41E-05,338262.5272,3153250.081
1652,7719,59.1871986,4957,0.814543651,0.144447392,0.000103767,339262.5272,3153250.081
1653,7720,59.5609016,4666,0.832560044,-0.246704909,0.00015215,340262.5272,3153250.081
1654,7721,44.9912987,4369,0.130152817,-0.645922205,0.000188042,341262.5272,3153250.081
1655,7722,47.7783012,3929,0.264515484,-1.237355236,0.000184641,342262.5272,3153250.081
1656,7723,60.6767998,4702,0.886358007,-0.198314933,0.000146485,343262.5272,3153250.081
1657,7724,61.1097984,5330,0.907233068,0.645821302,4.93E-05,344262.5272,3153250.081
1658,7725,60.0984001,5484,0.858473093,0.852822863,3.34E-05,345262.5272,3153250.081
1659,7829,60.8250999,5470,0.893507623,0.834004539,3.46E-05,228262.5272,3154250.081
1660,7830,56.471199,5599,0.683604067,1.007401951,2.42E-05,229262.5272,3154250.081
1661,7831,46.1696014,5323,0.18695933,0.63641214,5.01E-05,230262.5272,3154250.081
1662,7832,37.5334015,5288,-0.229395822,0.589366331,5.44E-05,231262.5272,3154250.081
1663,7833,40.5929985,5469,-0.08189125,0.832660373,3.47E-05,232262.5272,3154250.081
1664,7834,43.0764999,5097,0.03783949,0.332630629,8.11E-05,233262.5272,3154250.081
1665,7835,57.5124016,4572,0.733800921,-0.373056511,0.000165909,234262.5272,3154250.081
1666,7836,45.1908989,4228,0.139775634,-0.835449608,0.000195192,235262.5272,3154250.081
1667,7837,37.5485001,4176,-0.228667912,-0.905346239,0.000195873,236262.5272,3154250.081
1668,7838,54.9994011,4357,0.612648016,-0.662052196,0.000188939,237262.5272,3154250.081
1669,7839,91.8242035,3996,2.387988601,-1.147296115,0.000189954,238262.5272,3154250.081
1670,7840,141.9129944,3305,4.802792146,-2.076114807,9.12E-05,239262.5272,3154250.081
1671,7841,127.5690002,3073,4.111261617,-2.387961315,5.72E-05,240262.5272,3154250.081
1672,7842,103.1679993,2868,2.934878191,-2.663515341,3.46E-05,241262.5272,3154250.081
1673,7845,62.0130005,3357,0.950776855,-2.006218176,9.97E-05,244262.5272,3154250.081
1674,7846,63.2663994,4089,1.011203789,-1.022288679,0.000194595,245262.5272,3154250.081
1675,7847,58.5293007,4259,0.782826092,-0.793780462,0.000194274,246262.5272,3154250.081
1676,7848,53.7178001,4622,0.550861445,-0.305848212,0.000158799,247262.5272,3154250.081
1677,7849,53.7905998,4267,0.554371152,-0.783027135,0.000193976,248262.5272,3154250.081
1678,7850,49.0901985,3693,0.327762653,-1.554578407,0.000155287,249262.5272,3154250.081
1679,7851,50.7369995,4189,0.407155683,-0.887872081,0.000195804,250262.5272,3154250.081
1680,7852,48.7300987,4643,0.310402077,-0.277620726,0.000155667,251262.5272,3154250.081
1681,7853,59.1185989,4806,0.811236428,-0.058521671,0.000129333,252262.5272,3154250.081
1682,7854,53.2380981,4068,0.527734792,-1.050516165,0.000193837,253262.5272,3154250.081
1683,7855,53.4057007,4402,0.53581499,-0.601564727,0.000185314,254262.5272,3154250.081
1684,7856,56.8554993,5071,0.70213136,0.297682313,8.52E-05,255262.5272,3154250.081
1685,7857,61.7206993,5168,0.93668488,0.428066413,7.05E-05,256262.5272,3154250.081
1686,7858,47.3848991,4470,0.245549388,-0.510161441,0.000178557,257262.5272,3154250.081
1687,7859,34.6940002,4595,-0.366284659,-0.342140693,0.000162703,258262.5272,3154250.081
1688,7860,54.7265015,4872,0.599491401,0.030193283,0.00011814,259262.5272,3154250.081
1689,7861,208.625,5576,8.019008482,0.976486133,2.58E-05,260262.5272,3154250.081
1690,7863,455.9989929,5922,19.94502195,1.441567562,8.43E-06,262262.5272,3154250.081
1691,7865,247.8650055,5408,9.910787114,0.750666249,4.07E-05,264262.5272,3154250.081
1692,7866,54.3590012,4531,0.581774044,-0.428167316,0.00017132,265262.5272,3154250.081
1693,7867,38.5800018,4223,-0.178938742,-0.842170438,0.000195304,266262.5272,3154250.081
1694,7868,27.4748001,4151,-0.714325601,-0.938950388,0.000195816,267262.5272,3154250.081
1695,7869,33.5060005,4172,-0.423558668,-0.910722903,0.000195881,268262.5272,3154250.081
1696,7870,36.8581009,4214,-0.261952373,-0.854267932,0.000195482,269262.5272,3154250.081
1697,7871,34.8508987,4015,-0.35872051,-1.121756962,0.000191168,270262.5272,3154250.081
1698,7872,30.5457001,3932,-0.566276106,-1.233322738,0.000184912,271262.5272,3154250.081
1699,7873,28.6193008,3859,-0.659148698,-1.331446854,0.000177497,272262.5272,3154250.081
1700,7874,54.1409988,3901,0.571264048,-1.274991883,0.000181969,273262.5272,3154250.081
1701,7875,68.0330963,4302,1.24100843,-0.735981325,0.00019238,274262.5272,3154250.081
1702,7876,53.7140007,4719,0.550678274,-0.175464112,0.00014375,275262.5272,3154250.081
1703,7877,49.1880989,4949,0.332482476,0.133694064,0.000105108,276262.5272,3154250.081
1704,7878,52.3142014,5066,0.483193309,0.290961483,8.60E-05,277262.5272,3154250.081
1705,7879,49.8415985,4648,0.363987991,-0.270899896,0.00015491,278262.5272,3154250.081
1706,7880,42.4168015,4354,0.006035128,-0.666084694,0.000189156,279262.5272,3154250.081
1707,7881,39.9726982,4293,-0.111796211,-0.748078819,0.000192835,280262.5272,3154250.081
1708,7882,47.9916,4098,0.274798716,-1.010191185,0.000194867,281262.5272,3154250.081
1709,7883,42.4454994,4038,0.007418667,-1.090841144,0.000192458,282262.5272,3154250.081
1710,7884,40.7560005,4018,-0.074032849,-1.117724464,0.000191347,283262.5272,3154250.081
1711,7885,38.9263,4060,-0.162243548,-1.061269492,0.000193503,284262.5272,3154250.081
1712,7886,41.9488983,4006,-0.0165227,-1.133854455,0.000190609,285262.5272,3154250.081
1713,7887,50.7503014,3921,0.407796974,-1.248108564,0.000183904,286262.5272,3154250.081
1714,7888,56.3769989,3708,0.679062637,-1.534415917,0.000157539,287262.5272,3154250.081
1715,7889,56.7196999,3621,0.695584409,-1.651358358,0.000143991,288262.5272,3154250.081
1716,7890,60.9856987,3267,0.901250164,-2.127193115,8.51E-05,289262.5272,3154250.081
1717,7894,63.6738014,3189,1.030844826,-2.232038061,7.32E-05,293262.5272,3154250.081
1718,7895,71.9921036,3959,1.431873984,-1.197030256,0.000187214,294262.5272,3154250.081
1719,7896,86.8256989,4817,2.147008406,-0.043735846,0.000127475,295262.5272,3154250.081
1720,7897,116.3199997,3948,3.568942152,-1.211816082,0.000186306,296262.5272,3154250.081
1721,7898,165.423996,3162,5.936268298,-2.268330542,6.93E-05,297262.5272,3154250.081
1722,7899,108.5279999,3778,3.193286274,-1.440324299,0.000167465,298262.5272,3154250.081
1723,7900,71.8720016,4263,1.426083812,-0.788403799,0.000194128,299262.5272,3154250.081
1724,7901,65.0214005,4030,1.095813196,-1.101594472,0.000192032,300262.5272,3154250.081
