FID,D,x,y
685,0.000107713,331262.5272,3141250.081
686,0.000106703,332262.5272,3141250.081
687,0.000103179,333262.5272,3141250.081
688,7.64E-05,334262.5272,3141250.081
689,3.07E-05,335262.5272,3141250.081
690,2.70E-05,336262.5272,3141250.081
691,4.30E-05,337262.5272,3141250.081
692,5.21E-05,339262.5272,3141250.081
693,8.50E-05,340262.5272,3141250.081
694,6.32E-05,341262.5272,3141250.081
695,9.15E-05,342262.5272,3141250.081
696,0.000154528,343262.5272,3141250.081
697,1.24E-05,271262.5272,3142250.081
698,3.46E-05,273262.5272,3142250.081
699,5.92E-05,274262.5272,3142250.081
700,0.000170425,275262.5272,3142250.081
701,0.000189886,276262.5272,3142250.081
702,0.000179156,277262.5272,3142250.081
703,0.000187374,278262.5272,3142250.081
704,0.000172576,279262.5272,3142250.081
705,8.22E-05,280262.5272,3142250.081
706,4.75E-05,281262.5272,3142250.081
707,9.42E-05,282262.5272,3142250.081
708,4.24E-05,283262.5272,3142250.081
709,7.05E-05,284262.5272,3142250.081
710,0.000141147,285262.5272,3142250.081
711,0.000177892,286262.5272,3142250.081
712,0.000193028,287262.5272,3142250.081
713,0.00018872,288262.5272,3142250.081
714,0.000193715,289262.5272,3142250.081
715,0.000120773,290262.5272,3142250.081
716,3.39E-05,296262.5272,3142250.081
717,0.000147041,297262.5272,3142250.081
718,0.000182563,298262.5272,3142250.081
719,0.000149101,299262.5272,3142250.081
720,0.000130425,300262.5272,3142250.081
721,0.000160767,301262.5272,3142250.081
722,0.000186766,302262.5272,3142250.081
723,0.00010143,303262.5272,3142250.081
724,3.52E-05,304262.5272,3142250.081
725,3.61E-05,305262.5272,3142250.081
726,2.68E-05,306262.5272,3142250.081
727,5.44E-05,307262.5272,3142250.081
728,7.93E-05,308262.5272,3142250.081
729,4.07E-05,309262.5272,3142250.081
730,1.73E-05,310262.5272,3142250.081
731,9.70E-05,311262.5272,3142250.081
732,0.0001958,312262.5272,3142250.081
733,0.000193976,313262.5272,3142250.081
734,0.000109995,314262.5272,3142250.081
735,2.36E-05,315262.5272,3142250.081
736,3.38E-05,323262.5272,3142250.081
737,0.000108137,324262.5272,3142250.081
738,0.000126121,325262.5272,3142250.081
739,0.000162419,326262.5272,3142250.081
740,0.000169908,327262.5272,3142250.081
741,0.000194414,328262.5272,3142250.081
742,0.000195864,329262.5272,3142250.081
743,0.000178169,330262.5272,3142250.081
744,0.000114654,331262.5272,3142250.081
745,7.94E-05,332262.5272,3142250.081
746,3.98E-05,333262.5272,3142250.081
747,3.34E-05,334262.5272,3142250.081
748,2.78E-05,335262.5272,3142250.081
749,2.79E-05,336262.5272,3142250.081
750,3.97E-05,337262.5272,3142250.081
751,4.19E-05,338262.5272,3142250.081
752,3.89E-05,339262.5272,3142250.081
753,7.29E-05,340262.5272,3142250.081
754,8.51E-05,341262.5272,3142250.081
755,0.000106198,342262.5272,3142250.081
756,0.000163478,343262.5272,3142250.081
757,5.79E-05,270262.5272,3143250.081
758,6.82E-06,271262.5272,3143250.081
759,1.24E-05,272262.5272,3143250.081
760,1.32E-05,273262.5272,3143250.081
761,1.18E-05,274262.5272,3143250.081
762,0.000106284,275262.5272,3143250.081
763,0.000189369,276262.5272,3143250.081
764,0.000172512,277262.5272,3143250.081
765,0.000156793,278262.5272,3143250.081
766,0.000194033,279262.5272,3143250.081
767,0.000185314,280262.5272,3143250.081
768,0.000158209,281262.5272,3143250.081
769,0.000112705,282262.5272,3143250.081
770,0.000141474,283262.5272,3143250.081
771,0.000126629,284262.5272,3143250.081
772,0.000163269,285262.5272,3143250.081
773,0.000194165,286262.5272,3143250.081
774,0.000195387,287262.5272,3143250.081
775,0.000194033,288262.5272,3143250.081
776,0.000190985,289262.5272,3143250.081
777,8.70E-05,290262.5272,3143250.081
778,4.17E-05,291262.5272,3143250.081
779,2.95E-05,296262.5272,3143250.081
780,0.000125187,297262.5272,3143250.081
781,0.000186601,298262.5272,3143250.081
782,0.000194128,299262.5272,3143250.081
783,0.000187094,300262.5272,3143250.081
784,0.000183002,301262.5272,3143250.081
785,0.000146165,302262.5272,3143250.081
786,5.55E-05,303262.5272,3143250.081
787,2.49E-05,304262.5272,3143250.081
788,7.42E-05,306262.5272,3143250.081
789,0.000169518,307262.5272,3143250.081
790,0.000189012,308262.5272,3143250.081
791,0.000113383,309262.5272,3143250.081
792,7.67E-05,310262.5272,3143250.081
793,0.000158505,311262.5272,3143250.081
794,0.000194396,312262.5272,3143250.081
795,0.000195582,313262.5272,3143250.081
796,7.54E-05,314262.5272,3143250.081
797,7.35E-06,315262.5272,3143250.081
798,9.65E-06,318262.5272,3143250.081
799,9.02E-06,319262.5272,3143250.081
800,4.97E-05,320262.5272,3143250.081
801,4.19E-05,321262.5272,3143250.081
802,4.13E-05,322262.5272,3143250.081
803,8.08E-05,323262.5272,3143250.081
804,0.000164111,324262.5272,3143250.081
805,0.000187094,325262.5272,3143250.081
806,0.000195226,326262.5272,3143250.081
807,0.000189509,327262.5272,3143250.081
808,0.000171508,328262.5272,3143250.081
809,0.000130257,329262.5272,3143250.081
810,9.75E-05,330262.5272,3143250.081
811,8.46E-05,331262.5272,3143250.081
812,6.48E-05,332262.5272,3143250.081
813,3.40E-05,333262.5272,3143250.081
814,3.59E-05,334262.5272,3143250.081
815,3.49E-05,335262.5272,3143250.081
816,5.49E-05,336262.5272,3143250.081
817,8.92E-05,337262.5272,3143250.081
818,7.58E-05,338262.5272,3143250.081
819,3.40E-05,339262.5272,3143250.081
820,7.44E-05,340262.5272,3143250.081
821,0.000113126,341262.5272,3143250.081
822,0.000150201,342262.5272,3143250.081
823,0.000181056,343262.5272,3143250.081
824,1.71E-05,269262.5272,3144250.081
825,1.09E-05,270262.5272,3144250.081
826,3.60E-05,272262.5272,3144250.081
827,5.33E-05,273262.5272,3144250.081
828,5.61E-05,274262.5272,3144250.081
829,9.88E-05,275262.5272,3144250.081
830,0.000185137,276262.5272,3144250.081
831,0.000156493,277262.5272,3144250.081
832,0.00015207,278262.5272,3144250.081
833,0.000170872,279262.5272,3144250.081
834,0.000170488,280262.5272,3144250.081
835,0.000195879,281262.5272,3144250.081
836,0.000183764,282262.5272,3144250.081
837,0.000180173,283262.5272,3144250.081
838,0.000166996,284262.5272,3144250.081
839,0.000173806,285262.5272,3144250.081
840,0.000185402,286262.5272,3144250.081
841,0.000188793,287262.5272,3144250.081
842,0.000168795,288262.5272,3144250.081
843,0.000118393,289262.5272,3144250.081
844,9.82E-05,290262.5272,3144250.081
845,7.74E-05,291262.5272,3144250.081
846,8.11E-05,296262.5272,3144250.081
847,0.000175303,297262.5272,3144250.081
848,0.000195668,298262.5272,3144250.081
849,0.000181618,299262.5272,3144250.081
850,0.000113383,300262.5272,3144250.081
851,0.000188195,301262.5272,3144250.081
852,0.000155818,302262.5272,3144250.081
853,1.99E-05,303262.5272,3144250.081
854,8.99E-06,304262.5272,3144250.081
855,5.96E-05,305262.5272,3144250.081
856,0.000177103,306262.5272,3144250.081
857,0.000194735,307262.5272,3144250.081
858,0.000181261,308262.5272,3144250.081
859,0.000145684,309262.5272,3144250.081
860,0.000169388,310262.5272,3144250.081
861,0.00019526,311262.5272,3144250.081
862,0.000190673,312262.5272,3144250.081
863,0.000193858,313262.5272,3144250.081
864,6.61E-05,314262.5272,3144250.081
865,8.10E-06,315262.5272,3144250.081
866,4.84E-05,316262.5272,3144250.081
867,0.00011882,317262.5272,3144250.081
868,0.00011797,318262.5272,3144250.081
869,5.72E-05,319262.5272,3144250.081
870,9.04E-05,320262.5272,3144250.081
871,0.000129838,321262.5272,3144250.081
872,0.000146804,322262.5272,3144250.081
873,0.000108643,323262.5272,3144250.081
874,0.000177103,324262.5272,3144250.081
875,0.00017883,325262.5272,3144250.081
876,0.000112109,326262.5272,3144250.081
877,0.000183049,327262.5272,3144250.081
878,0.000140408,328262.5272,3144250.081
879,7.77E-05,329262.5272,3144250.081
880,4.81E-05,330262.5272,3144250.081
881,3.17E-05,331262.5272,3144250.081
882,3.52E-05,332262.5272,3144250.081
883,3.52E-05,333262.5272,3144250.081
884,4.17E-05,334262.5272,3144250.081
885,5.46E-05,335262.5272,3144250.081
886,6.87E-05,336262.5272,3144250.081
887,9.17E-05,337262.5272,3144250.081
888,9.70E-05,338262.5272,3144250.081
889,6.65E-05,339262.5272,3144250.081
890,6.35E-05,340262.5272,3144250.081
891,0.000106871,341262.5272,3144250.081
892,0.000181363,342262.5272,3144250.081
893,0.000194256,343262.5272,3144250.081
894,3.54E-05,268262.5272,3145250.081
895,3.22E-05,272262.5272,3145250.081
896,8.69E-05,273262.5272,3145250.081
897,0.00010427,274262.5272,3145250.081
898,0.000131521,275262.5272,3145250.081
899,0.000188042,276262.5272,3145250.081
900,0.000166384,277262.5272,3145250.081
901,0.000147836,278262.5272,3145250.081
902,0.000102011,279262.5272,3145250.081
903,9.54E-05,280262.5272,3145250.081
904,0.000133948,281262.5272,3145250.081
905,0.000192711,282262.5272,3145250.081
906,0.000173376,283262.5272,3145250.081
907,0.000195095,284262.5272,3145250.081
908,0.000166792,285262.5272,3145250.081
909,0.000158724,286262.5272,3145250.081
910,0.000140244,287262.5272,3145250.081
911,0.000191581,288262.5272,3145250.081
912,0.000186889,289262.5272,3145250.081
913,0.000147359,290262.5272,3145250.081
914,9.89E-05,291262.5272,3145250.081
915,7.74E-05,296262.5272,3145250.081
916,7.50E-05,297262.5272,3145250.081
917,0.000166384,298262.5272,3145250.081
918,0.000165564,299262.5272,3145250.081
919,0.000191782,300262.5272,3145250.081
920,0.000167465,301262.5272,3145250.081
921,0.000171825,302262.5272,3145250.081
922,3.80E-05,303262.5272,3145250.081
923,8.33E-05,304262.5272,3145250.081
924,9.35E-05,305262.5272,3145250.081
925,0.000194414,306262.5272,3145250.081
926,0.000140572,307262.5272,3145250.081
927,0.000177385,308262.5272,3145250.081
928,0.000172202,309262.5272,3145250.081
929,0.00019588,310262.5272,3145250.081
930,0.000174348,311262.5272,3145250.081
931,0.000183904,312262.5272,3145250.081
932,0.000157913,313262.5272,3145250.081
933,5.20E-05,314262.5272,3145250.081
934,3.71E-05,315262.5272,3145250.081
935,0.000122389,316262.5272,3145250.081
936,0.000186601,317262.5272,3145250.081
937,0.000186095,318262.5272,3145250.081
938,0.000138354,319262.5272,3145250.081
939,0.000131017,320262.5272,3145250.081
940,0.000186095,321262.5272,3145250.081
941,0.000195779,322262.5272,3145250.081
942,0.000189988,323262.5272,3145250.081
943,0.000176874,324262.5272,3145250.081
944,0.000195869,325262.5272,3145250.081
945,0.000169971,326262.5272,3145250.081
946,6.62E-05,327262.5272,3145250.081
947,5.36E-05,328262.5272,3145250.081
948,4.49E-05,329262.5272,3145250.081
949,4.56E-05,330262.5272,3145250.081
950,3.77E-05,331262.5272,3145250.081
951,4.77E-05,332262.5272,3145250.081
952,0.000101677,333262.5272,3145250.081
953,0.000118733,334262.5272,3145250.081
954,8.09E-05,335262.5272,3145250.081
955,9.59E-05,336262.5272,3145250.081
956,0.000157241,337262.5272,3145250.081
957,0.000179156,338262.5272,3145250.081
958,0.000119923,339262.5272,3145250.081
959,0.000109401,340262.5272,3145250.081
960,0.000176007,341262.5272,3145250.081
961,0.000195367,342262.5272,3145250.081
962,0.000168731,343262.5272,3145250.081
963,0.000137858,344262.5272,3145250.081
964,9.51E-06,271262.5272,3146250.081
965,3.22E-05,272262.5272,3146250.081
966,7.20E-05,273262.5272,3146250.081
967,0.000138519,274262.5272,3146250.081
968,0.000148867,275262.5272,3146250.081
969,0.000190286,276262.5272,3146250.081
970,0.000129752,277262.5272,3146250.081
971,0.000126373,278262.5272,3146250.081
972,0.000118903,279262.5272,3146250.081
973,0.000107713,280262.5272,3146250.081
974,9.69E-05,281262.5272,3146250.081
975,8.25E-05,282262.5272,3146250.081
976,9.65E-05,283262.5272,3146250.081
977,0.000132777,284262.5272,3146250.081
978,0.000113975,285262.5272,3146250.081
979,9.36E-05,286262.5272,3146250.081
980,4.05E-05,287262.5272,3146250.081
981,9.79E-05,288262.5272,3146250.081
982,8.40E-05,289262.5272,3146250.081
983,7.62E-05,290262.5272,3146250.081
984,3.84E-05,291262.5272,3146250.081
985,3.37E-05,295262.5272,3146250.081
986,5.19E-05,296262.5272,3146250.081
987,3.83E-05,297262.5272,3146250.081
988,5.92E-05,298262.5272,3146250.081
989,8.28E-05,299262.5272,3146250.081
990,0.000168266,300262.5272,3146250.081
991,0.000131434,301262.5272,3146250.081
992,0.000190055,302262.5272,3146250.081
993,0.000153537,303262.5272,3146250.081
994,0.000188042,304262.5272,3146250.081
995,0.00016439,305262.5272,3146250.081
996,0.000193003,306262.5272,3146250.081
997,0.000122811,307262.5272,3146250.081
998,0.000179694,308262.5272,3146250.081
999,0.000194643,309262.5272,3146250.081
1000,0.00017872,310262.5272,3146250.081
1001,0.000160478,311262.5272,3146250.081
1002,0.000195356,312262.5272,3146250.081
1003,0.00015184,313262.5272,3146250.081
1004,7.92E-05,314262.5272,3146250.081
1005,4.71E-05,315262.5272,3146250.081
1006,0.00015627,316262.5272,3146250.081
1007,0.000195823,317262.5272,3146250.081
1008,0.000195249,318262.5272,3146250.081
1009,0.000194481,319262.5272,3146250.081
1010,0.000192328,320262.5272,3146250.081
1011,0.000189012,321262.5272,3146250.081
1012,0.000159458,322262.5272,3146250.081
1013,0.000183337,323262.5272,3146250.081
1014,0.000195282,324262.5272,3146250.081
1015,0.000195755,325262.5272,3146250.081
1016,0.000180118,326262.5272,3146250.081
1017,0.000102678,327262.5272,3146250.081
1018,6.35E-05,328262.5272,3146250.081
1019,4.07E-05,329262.5272,3146250.081
1020,9.62E-05,330262.5272,3146250.081
1021,0.000124848,331262.5272,3146250.081
1022,0.000135782,332262.5272,3146250.081
1023,0.000164319,333262.5272,3146250.081
1024,0.000195619,334262.5272,3146250.081
1025,0.000101344,335262.5272,3146250.081
1026,8.94E-05,336262.5272,3146250.081
1027,0.000157241,337262.5272,3146250.081
1028,0.000194327,338262.5272,3146250.081
1029,0.000124678,339262.5272,3146250.081
1030,0.000141227,340262.5272,3146250.081
1031,0.000194256,341262.5272,3146250.081
1032,0.000189785,342262.5272,3146250.081
1033,0.00014,343262.5272,3146250.081
1034,9.70E-05,344262.5272,3146250.081
1035,1.70E-05,271262.5272,3147250.081
1036,7.96E-05,272262.5272,3147250.081
1037,0.000132025,273262.5272,3147250.081
1038,0.000193858,274262.5272,3147250.081
1039,0.000195687,275262.5272,3147250.081
1040,0.000148786,276262.5272,3147250.081
1041,0.000136613,277262.5272,3147250.081
1042,0.000154984,278262.5272,3147250.081
1043,0.000133948,279262.5272,3147250.081
1044,9.61E-05,280262.5272,3147250.081
1045,8.18E-05,281262.5272,3147250.081
1046,8.01E-05,282262.5272,3147250.081
1047,5.26E-05,283262.5272,3147250.081
1048,5.01E-05,284262.5272,3147250.081
1049,4.49E-05,285262.5272,3147250.081
1050,3.41E-05,286262.5272,3147250.081
1051,5.67E-05,299262.5272,3147250.081
1052,7.19E-05,300262.5272,3147250.081
1053,0.000164597,301262.5272,3147250.081
1054,0.000192586,302262.5272,3147250.081
1055,0.000195728,303262.5272,3147250.081
1056,0.000163899,304262.5272,3147250.081
1057,0.000186724,305262.5272,3147250.081
1058,0.000175303,306262.5272,3147250.081
1059,7.68E-05,307262.5272,3147250.081
1060,0.000194109,308262.5272,3147250.081
1061,0.000189818,309262.5272,3147250.081
1062,0.000139093,310262.5272,3147250.081
1063,0.000160912,311262.5272,3147250.081
1064,0.000182417,312262.5272,3147250.081
1065,0.000115081,313262.5272,3147250.081
1066,5.20E-05,314262.5272,3147250.081
1067,2.38E-05,315262.5272,3147250.081
1068,0.00011967,316262.5272,3147250.081
1069,0.00019518,317262.5272,3147250.081
1070,0.000182855,318262.5272,3147250.081
1071,0.000172012,319262.5272,3147250.081
1072,0.000190416,320262.5272,3147250.081
1073,0.000191288,321262.5272,3147250.081
1074,0.000169971,322262.5272,3147250.081
1075,0.000111262,323262.5272,3147250.081
1076,0.000177044,324262.5272,3147250.081
1077,0.000173008,325262.5272,3147250.081
1078,0.000157985,326262.5272,3147250.081
1079,8.20E-05,327262.5272,3147250.081
1080,4.89E-05,328262.5272,3147250.081
1081,5.48E-05,329262.5272,3147250.081
1082,0.000130594,330262.5272,3147250.081
1083,0.000195367,331262.5272,3147250.081
1084,0.000182366,332262.5272,3147250.081
1085,0.000195517,333262.5272,3147250.081
1086,0.000187374,334262.5272,3147250.081
1087,0.000172884,335262.5272,3147250.081
1088,0.000171254,336262.5272,3147250.081
1089,0.000183716,337262.5272,3147250.081
1090,0.000189543,338262.5272,3147250.081
1091,0.000113296,339262.5272,3147250.081
1092,0.00018639,340262.5272,3147250.081
1093,0.000194362,341262.5272,3147250.081
1094,0.000128489,342262.5272,3147250.081
1095,0.000163691,343262.5272,3147250.081
1096,0.000175599,344262.5272,3147250.081
1097,0.000195304,238262.5272,3148250.081
1098,0.000186641,239262.5272,3148250.081
1099,0.00015468,240262.5272,3148250.081
1100,6.24E-05,241262.5272,3148250.081
1101,6.55E-05,242262.5272,3148250.081
1102,6.90E-05,247262.5272,3148250.081
1103,5.81E-05,248262.5272,3148250.081
1104,7.38E-05,249262.5272,3148250.081
1105,0.000172012,250262.5272,3148250.081
1106,0.000191553,251262.5272,3148250.081
1107,1.45E-05,271262.5272,3148250.081
1108,4.48E-05,272262.5272,3148250.081
1109,0.000103433,273262.5272,3148250.081
1110,0.000138188,274262.5272,3148250.081
1111,0.000188497,275262.5272,3148250.081
1112,0.000195416,276262.5272,3148250.081
1113,0.00017595,277262.5272,3148250.081
1114,0.000193482,278262.5272,3148250.081
1115,0.000195867,279262.5272,3148250.081
1116,0.000125356,280262.5272,3148250.081
1117,8.48E-05,281262.5272,3148250.081
1118,8.81E-05,282262.5272,3148250.081
1119,6.02E-05,283262.5272,3148250.081
1120,3.72E-05,284262.5272,3148250.081
1121,4.14E-05,287262.5272,3148250.081
1122,3.35E-05,288262.5272,3148250.081
1123,2.95E-05,290262.5272,3148250.081
1124,3.21E-05,292262.5272,3148250.081
1125,7.52E-05,299262.5272,3148250.081
1126,0.000132106,300262.5272,3148250.081
1127,0.00017023,301262.5272,3148250.081
1128,0.000133614,302262.5272,3148250.081
1129,0.000177834,303262.5272,3148250.081
1130,0.000105694,304262.5272,3148250.081
1131,0.000116013,305262.5272,3148250.081
1132,0.000133614,306262.5272,3148250.081
1133,5.02E-05,307262.5272,3148250.081
1134,0.000145922,308262.5272,3148250.081
1135,0.000139752,309262.5272,3148250.081
1136,0.000102678,310262.5272,3148250.081
1137,0.000195336,311262.5272,3148250.081
1138,0.000136864,312262.5272,3148250.081
1139,4.00E-05,313262.5272,3148250.081
1140,2.43E-05,314262.5272,3148250.081
1141,2.22E-05,315262.5272,3148250.081
1142,4.45E-05,316262.5272,3148250.081
1143,0.000178447,317262.5272,3148250.081
1144,0.000181768,318262.5272,3148250.081
1145,0.000158429,319262.5272,3148250.081
1146,0.000129752,320262.5272,3148250.081
1147,0.000110923,321262.5272,3148250.081
1148,9.97E-05,322262.5272,3148250.081
1149,9.72E-05,323262.5272,3148250.081
1150,8.08E-05,324262.5272,3148250.081
1151,9.87E-05,325262.5272,3148250.081
1152,0.000100845,326262.5272,3148250.081
1153,5.52E-05,327262.5272,3148250.081
1154,4.92E-05,328262.5272,3148250.081
1155,0.000149416,329262.5272,3148250.081
1156,0.000180746,330262.5272,3148250.081
1157,0.00018781,331262.5272,3148250.081
