FID,Field1,x,y,Rgd,Alt
5662,13968,179262.527200000010000,3182250.080999999800000,56.4634018,4446.0000000
5663,13969,180262.527200000010000,3182250.080999999800000,60.3019981,4503.0000000
5664,13970,181262.527200000010000,3182250.080999999800000,54.2793999,3865.0000000
5665,13971,182262.527200000010000,3182250.080999999800000,49.1734009,4046.0000000
5666,13972,183262.527200000010000,3182250.080999999800000,40.4837990,3773.0000000
5667,13973,184262.527200000010000,3182250.080999999800000,29.3355999,3841.0000000
5668,13974,185262.527200000010000,3182250.080999999800000,30.8850994,3988.0000000
5669,13975,186262.527200000010000,3182250.080999999800000,34.2830009,4150.0000000
5670,13976,187262.527200000010000,3182250.080999999800000,46.0709991,4570.0000000
5671,13977,188262.527200000010000,3182250.080999999800000,44.1076012,4423.0000000
5672,13978,189262.527200000010000,3182250.080999999800000,38.8395996,4804.0000000
5673,13979,190262.527200000010000,3182250.080999999800000,42.6026993,4821.0000000
5674,13980,191262.527200000010000,3182250.080999999800000,41.3601990,5144.0000000
5675,13981,192262.527200000010000,3182250.080999999800000,45.9034004,5360.0000000
5676,13982,193262.527200000010000,3182250.080999999800000,53.2481995,5242.0000000
5677,13983,194262.527200000010000,3182250.080999999800000,55.0786018,5361.0000000
5678,13984,195262.527200000010000,3182250.080999999800000,48.0693016,5297.0000000
5679,13985,196262.527200000010000,3182250.080999999800000,33.6887016,5266.0000000
5680,13986,197262.527200000010000,3182250.080999999800000,35.0429001,5266.0000000
5681,13987,198262.527200000010000,3182250.080999999800000,46.4499016,5621.0000000
5682,13988,199262.527200000010000,3182250.080999999800000,50.1333008,5105.0000000
5683,13989,200262.527200000010000,3182250.080999999800000,51.3392982,4679.0000000
5684,13990,201262.527200000010000,3182250.080999999800000,44.9968987,4571.0000000
5685,13991,202262.527200000010000,3182250.080999999800000,46.4051018,4619.0000000
5686,13992,203262.527200000010000,3182250.080999999800000,46.0434990,4513.0000000
5687,13993,204262.527200000010000,3182250.080999999800000,39.4170990,4200.0000000
5688,13994,205262.527200000010000,3182250.080999999800000,34.2276001,4506.0000000
5689,13995,206262.527200000010000,3182250.080999999800000,38.3759003,4737.0000000
5690,13996,207262.527200000010000,3182250.080999999800000,53.0327988,5324.0000000
5691,13997,208262.527200000010000,3182250.080999999800000,59.1282005,5227.0000000
5692,13998,209262.527200000010000,3182250.080999999800000,69.3738022,5436.0000000
5693,14000,211262.527200000010000,3182250.080999999800000,53.1618004,5755.0000000
5694,14001,212262.527200000010000,3182250.080999999800000,42.4906006,5697.0000000
5695,14002,213262.527200000010000,3182250.080999999800000,45.4928017,5882.0000000
5696,14003,214262.527200000010000,3182250.080999999800000,41.5111008,5330.0000000
5697,14004,215262.527200000010000,3182250.080999999800000,50.3056984,5492.0000000
5698,14005,216262.527200000010000,3182250.080999999800000,47.7468987,5344.0000000
5699,14006,217262.527200000010000,3182250.080999999800000,38.7458992,5243.0000000
5700,14007,218262.527200000010000,3182250.080999999800000,37.7482986,5213.0000000
5701,14008,219262.527200000010000,3182250.080999999800000,40.1194000,5080.0000000
5702,14009,220262.527200000010000,3182250.080999999800000,43.6680984,5040.0000000
5703,14010,221262.527200000010000,3182250.080999999800000,48.9031982,4922.0000000
5704,14011,222262.527200000010000,3182250.080999999800000,52.6699982,4507.0000000
5705,14012,223262.527200000010000,3182250.080999999800000,46.2323990,4733.0000000
5706,14013,224262.527200000010000,3182250.080999999800000,42.0293007,5022.0000000
5707,14014,225262.527200000010000,3182250.080999999800000,51.1943016,4497.0000000
5708,14015,226262.527200000010000,3182250.080999999800000,46.7010994,4319.0000000
5709,14016,227262.527200000010000,3182250.080999999800000,43.5586014,4769.0000000
5710,14017,228262.527200000010000,3182250.080999999800000,41.9711990,5200.0000000
5711,14018,229262.527200000010000,3182250.080999999800000,40.7010002,5103.0000000
5712,14019,230262.527200000010000,3182250.080999999800000,43.4460983,4918.0000000
5713,14020,231262.527200000010000,3182250.080999999800000,57.8774986,4324.0000000
5714,14021,232262.527200000010000,3182250.080999999800000,62.1338005,4379.0000000
5715,14022,233262.527200000010000,3182250.080999999800000,63.8837013,4069.0000000
5716,14023,234262.527200000010000,3182250.080999999800000,46.0500984,4350.0000000
5717,14024,235262.527200000010000,3182250.080999999800000,38.2188988,4484.0000000
5718,14025,236262.527200000010000,3182250.080999999800000,38.3378983,4857.0000000
5719,14026,237262.527200000010000,3182250.080999999800000,40.7140007,5073.0000000
5720,14027,238262.527200000010000,3182250.080999999800000,46.8554001,5265.0000000
5721,14028,239262.527200000010000,3182250.080999999800000,51.0498009,5812.0000000
5722,14030,241262.527200000010000,3182250.080999999800000,46.3574982,5961.0000000
5723,14033,244262.527200000010000,3182250.080999999800000,63.8581009,5710.0000000
5724,14034,245262.527200000010000,3182250.080999999800000,34.8911018,5791.0000000
5725,14039,250262.527200000010000,3182250.080999999800000,30.8451004,5969.0000000
5726,14040,251262.527200000010000,3182250.080999999800000,28.3945999,5912.0000000
5727,14041,252262.527200000010000,3182250.080999999800000,32.4837990,5864.0000000
5728,14044,255262.527200000010000,3182250.080999999800000,43.1349983,5918.0000000
5729,14052,263262.527200000010000,3182250.080999999800000,33.2002983,5720.0000000
5730,14053,264262.527200000010000,3182250.080999999800000,39.9459000,5271.0000000
5731,14054,265262.527200000010000,3182250.080999999800000,38.0199013,4998.0000000
5732,14055,266262.527200000010000,3182250.080999999800000,34.0777016,4936.0000000
5733,14056,267262.527200000010000,3182250.080999999800000,38.8098984,4951.0000000
5734,14057,268262.527200000010000,3182250.080999999800000,45.2605019,5070.0000000
5735,14058,269262.527200000010000,3182250.080999999800000,41.9846001,4825.0000000
5736,14059,270262.527200000010000,3182250.080999999800000,46.8871002,4468.0000000
5737,14060,271262.527200000010000,3182250.080999999800000,47.8438988,4175.0000000
5738,14061,272262.527200000010000,3182250.080999999800000,44.1175995,4342.0000000
5739,14062,273262.527200000010000,3182250.080999999800000,39.9123001,4474.0000000
5740,14063,274262.527200000010000,3182250.080999999800000,40.6465988,4853.0000000
5741,14064,275262.527200000010000,3182250.080999999800000,41.6879005,5046.0000000
5742,14065,276262.527200000010000,3182250.080999999800000,40.5315018,4883.0000000
5743,14066,277262.527200000010000,3182250.080999999800000,42.0103989,4824.0000000
5744,14067,278262.527200000010000,3182250.080999999800000,39.2750015,4624.0000000
5745,14068,279262.527200000010000,3182250.080999999800000,39.6912994,4455.0000000
5746,14069,280262.527200000010000,3182250.080999999800000,37.5208015,4388.0000000
5747,14070,281262.527200000010000,3182250.080999999800000,38.1851997,4249.0000000
5748,14071,282262.527200000010000,3182250.080999999800000,44.6245995,4078.0000000
5749,14072,283262.527200000010000,3182250.080999999800000,43.4537010,4239.0000000
5750,14073,284262.527200000010000,3182250.080999999800000,37.5775986,4598.0000000
5751,14074,285262.527200000010000,3182250.080999999800000,38.1314011,4644.0000000
5752,14075,286262.527200000010000,3182250.080999999800000,39.3806000,4971.0000000
5753,14076,287262.527200000010000,3182250.080999999800000,45.2181015,5232.0000000
5754,14077,288262.527200000010000,3182250.080999999800000,54.5220985,5696.0000000
5755,14078,289262.527200000010000,3182250.080999999800000,55.5955009,5712.0000000
5756,14079,290262.527200000010000,3182250.080999999800000,42.6497002,5433.0000000
5757,14080,291262.527200000010000,3182250.080999999800000,33.0069008,5223.0000000
5758,14081,292262.527200000010000,3182250.080999999800000,30.4393005,5053.0000000
5759,14082,293262.527200000010000,3182250.080999999800000,33.0814018,4790.0000000
5760,14083,294262.527200000010000,3182250.080999999800000,34.4450989,4835.0000000
5761,14084,295262.527200000010000,3182250.080999999800000,34.4804001,4942.0000000
5762,14085,296262.527200000010000,3182250.080999999800000,36.4136009,5036.0000000
5763,14086,297262.527200000010000,3182250.080999999800000,36.2579994,4751.0000000
5764,14087,298262.527200000010000,3182250.080999999800000,32.1963005,4638.0000000
5765,14088,299262.527200000010000,3182250.080999999800000,27.9761009,4522.0000000
5766,14089,300262.527200000010000,3182250.080999999800000,26.7716999,4276.0000000
5767,14090,301262.527200000010000,3182250.080999999800000,30.9720001,4168.0000000
5768,14091,302262.527200000010000,3182250.080999999800000,37.8638000,4550.0000000
5769,14092,303262.527200000010000,3182250.080999999800000,44.1980019,4966.0000000
5770,14093,304262.527200000010000,3182250.080999999800000,49.6003990,5362.0000000
5771,14094,305262.527200000010000,3182250.080999999800000,45.5708008,5222.0000000
5772,14095,306262.527200000010000,3182250.080999999800000,37.6778984,5147.0000000
5773,14096,307262.527200000010000,3182250.080999999800000,34.4686012,5185.0000000
5774,14097,308262.527200000010000,3182250.080999999800000,30.5863991,5197.0000000
5775,14098,309262.527200000010000,3182250.080999999800000,26.2269993,5053.0000000
5776,14099,310262.527200000010000,3182250.080999999800000,26.3983002,4998.0000000
5777,14100,311262.527200000010000,3182250.080999999800000,28.7963009,4958.0000000
5778,14101,312262.527200000010000,3182250.080999999800000,33.2509003,4929.0000000
5779,14102,313262.527200000010000,3182250.080999999800000,34.0458984,4904.0000000
5780,14103,314262.527200000010000,3182250.080999999800000,29.7238007,5029.0000000
5781,14104,315262.527200000010000,3182250.080999999800000,34.8867989,5235.0000000
5782,14105,316262.527200000010000,3182250.080999999800000,43.7307014,5478.0000000
5783,14106,317262.527200000010000,3182250.080999999800000,51.6880989,5592.0000000
5784,14107,318262.527200000010000,3182250.080999999800000,59.1370010,5972.0000000
5785,14108,319262.527200000010000,3182250.080999999800000,59.4128990,5685.0000000
5786,14109,320262.527200000010000,3182250.080999999800000,54.0138016,5535.0000000
5787,14110,321262.527200000010000,3182250.080999999800000,50.6216011,5256.0000000
5788,14111,322262.527200000010000,3182250.080999999800000,52.2585983,4985.0000000
5789,14112,323262.527200000010000,3182250.080999999800000,52.1313019,4963.0000000
5790,14113,324262.527200000010000,3182250.080999999800000,53.9245987,4853.0000000
5791,14114,325262.527200000010000,3182250.080999999800000,54.2154007,4843.0000000
5792,14115,326262.527200000010000,3182250.080999999800000,52.2449989,4574.0000000
5793,14116,327262.527200000010000,3182250.080999999800000,49.8683014,4575.0000000
5794,14117,328262.527200000010000,3182250.080999999800000,50.5731010,4381.0000000
5795,14118,329262.527200000010000,3182250.080999999800000,48.9579010,4595.0000000
5796,14119,330262.527200000010000,3182250.080999999800000,46.3065987,4739.0000000
5797,14120,331262.527200000010000,3182250.080999999800000,39.8963013,4511.0000000
5798,14121,332262.527200000010000,3182250.080999999800000,34.9702988,4304.0000000
5799,14122,333262.527200000010000,3182250.080999999800000,30.5948009,4149.0000000
5800,14123,334262.527200000010000,3182250.080999999800000,21.2141991,3950.0000000
5801,14162,152262.527200000010000,3183250.080999999800000,53.8193016,4517.0000000
5802,14163,153262.527200000010000,3183250.080999999800000,79.1141968,4333.0000000
5803,14164,154262.527200000010000,3183250.080999999800000,76.1595993,5131.0000000
5804,14165,155262.527200000010000,3183250.080999999800000,67.7191010,4986.0000000
5805,14166,156262.527200000010000,3183250.080999999800000,58.2322006,5287.0000000
5806,14167,157262.527200000010000,3183250.080999999800000,53.9864998,5633.0000000
5807,14168,158262.527200000010000,3183250.080999999800000,60.6668015,5741.0000000
5808,14169,159262.527200000010000,3183250.080999999800000,48.2994995,5071.0000000
5809,14170,160262.527200000010000,3183250.080999999800000,39.7697983,5538.0000000
5810,14171,161262.527200000010000,3183250.080999999800000,40.9679985,5849.0000000
5811,14174,164262.527200000010000,3183250.080999999800000,55.1651001,5829.0000000
5812,14175,165262.527200000010000,3183250.080999999800000,66.3067017,5782.0000000
5813,14176,166262.527200000010000,3183250.080999999800000,75.4988022,5291.0000000
5814,14177,167262.527200000010000,3183250.080999999800000,66.6939011,4538.0000000
5815,14178,168262.527200000010000,3183250.080999999800000,61.5792999,3963.0000000
5816,14179,169262.527200000010000,3183250.080999999800000,65.2057037,3640.0000000
5817,14180,170262.527200000010000,3183250.080999999800000,71.3454971,3320.0000000
5818,14181,171262.527200000010000,3183250.080999999800000,72.7077026,3274.0000000
5819,14182,172262.527200000010000,3183250.080999999800000,55.2678986,3767.0000000
5820,14183,173262.527200000010000,3183250.080999999800000,45.7607002,3742.0000000
5821,14184,174262.527200000010000,3183250.080999999800000,50.7005997,3218.0000000
5822,14185,175262.527200000010000,3183250.080999999800000,41.4045982,2818.0000000
5823,14186,176262.527200000010000,3183250.080999999800000,44.6078987,2824.0000000
5824,14187,177262.527200000010000,3183250.080999999800000,49.5043983,3298.0000000
5825,14188,178262.527200000010000,3183250.080999999800000,47.5801010,3730.0000000
5826,14189,179262.527200000010000,3183250.080999999800000,52.8443985,3989.0000000
5827,14190,180262.527200000010000,3183250.080999999800000,55.9982986,3753.0000000
5828,14191,181262.527200000010000,3183250.080999999800000,48.2935982,3582.0000000
5829,14192,182262.527200000010000,3183250.080999999800000,42.4597015,3698.0000000
5830,14193,183262.527200000010000,3183250.080999999800000,32.1966019,3558.0000000
5831,14194,184262.527200000010000,3183250.080999999800000,25.9309998,3718.0000000
5832,14195,185262.527200000010000,3183250.080999999800000,30.7203007,3705.0000000
5833,14196,186262.527200000010000,3183250.080999999800000,40.6641998,3924.0000000
5834,14197,187262.527200000010000,3183250.080999999800000,44.8708000,4081.0000000
5835,14198,188262.527200000010000,3183250.080999999800000,38.4823990,4169.0000000
5836,14199,189262.527200000010000,3183250.080999999800000,37.7681999,4557.0000000
5837,14200,190262.527200000010000,3183250.080999999800000,43.5898018,4999.0000000
5838,14201,191262.527200000010000,3183250.080999999800000,47.1171989,5201.0000000
5839,14202,192262.527200000010000,3183250.080999999800000,48.0600014,4939.0000000
5840,14203,193262.527200000010000,3183250.080999999800000,47.3740997,4823.0000000
5841,14204,194262.527200000010000,3183250.080999999800000,49.2481995,5086.0000000
5842,14205,195262.527200000010000,3183250.080999999800000,54.2304001,5476.0000000
5843,14206,196262.527200000010000,3183250.080999999800000,49.1599998,5828.0000000
